idprojeto,nuacao,nmacao,dsacao,dtinicio,dtfim,vlrecucacb,vlrecuentidecon,vlrecuentidfina,vlrecucontrapar,vlrecutotal,stacao,aprovacao_previa,centro_custo,centro_custo_adm,idtipo,nome_responsavel,telefone_responsavel,email_responsavel,dtinicio_realizada,dtfim_realizada,dtaprova_encerra_analista,dtaprova_encerra_entidadeprop,dtaprova_encerra_entidadeexec,motivo_encerramento,iddocscomprobatorios,iddocsencerramento,idmodelosimpressao,dtinicio_nova_previsao,dtfim_nova_previsao,comentario
2021,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto.,2021-02-01,2021-06-30,,,,,,ini,false,,,56,Márcio Vieira,,,,,,,,,,,,2021-02-01,2021-06-30,
2021,3,Acompanhamento da execução das mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2021-02-01,2021-06-15,,,,,,ini,false,,,83,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-15,
2021,4,Acompanhamento da execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2021-02-01,2021-06-30,,,,,,ini,false,,,7,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-30,
2021,5,Diagnóstico de Perfil,"Desenvolver a análise de perfil dos gestores das empresas nucleadas, para diagnosticar pontos fortes e pontos de melhoria em cada participante. A ação contempla: Competências (análise de perfil e forças), Comunicação (oratória); e Liderança (treinamentos dinâmicos). Uma vez concluído o diagnóstico, dá-se início à fase de entendimento, tratamento e aplicação do diagnóstico com vistas a melhoria da gestão das empresas participantes. O programa será online.",2021-02-01,2021-03-11,,,,,,ini,false,,,28,João Paulo Ruaro,,,,,,,,,,,,2021-02-01,2021-03-11,
2021,6,Desenvolvimento de Oratória,"Desenvolver a oratória dos empresários nucleados, através de exercícios de aplicação de apresentações de conteúdo e orientações sobre forma e posicionamento pessoal perante o público. Como a oratória é um instrumento imprescindível para o estímulo da equipe e venda de seu produto/serviço, a ação contempla ainda uma etapa de feedback, unindo-se teoria e prática, por meio das adequações propostas.",2021-02-01,2021-03-31,,,,,,ini,false,,,10,Kassiana Kamila Pagnoncelli Refati,,,,,,,,,,,,2021-02-01,2021-03-31,
2021,7,Exercícios e técnicas de Liderança,"Participar de encontros que elucidem posturas e situações cotidianas, por meio das quais a liderança e sua equipe possam tornar o ambiente empresarial mais agradável e produtivo. Os exercícios sugeridos proporcionam ainda situações que testam o limite dos nucleados em situações de pressão contínua, contexto que rotineiramente representa a realidade dos ambientes empresariais. O intuito da ação é preparar o nucleado para liderar sua equipe de forma que a torne mais produtiva e integrada, mesmo em situações de pressão contínua.",2021-03-01,2021-05-28,,,,,,ini,false,,,10,Rafael Mengotto,,,,,,,,,,,,2021-03-01,2021-05-28,
2022,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2021-02-01,2021-02-05,,,,,,ini,false,,,31,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-02-05,
2022,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto.,2021-02-01,2021-06-30,,,,,,ini,false,,,56,Márcio Vieira,,,,,,,,,,,,2021-02-01,2021-06-30,
2022,3,Acompanhamento da execução das mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2021-02-01,2021-06-15,,,,,,ini,false,,,83,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-15,
2022,4,Acompanhamento da execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2021-02-01,2021-06-30,,,,,,ini,false,,,7,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-30,
2022,5,Comunicação Assertiva e Posicionamento,"Capacitar os empresários atendidos, desenvolvendo suas competências em matéria de comunicação e otimização de processos, de modo a melhorar a assertividade e o posicionamento do profissional e, consequentemente, potencializar os fechamentos de negócios e reduzir o retrabalho. Capacitação com duração de 20 horas. O Conteúdo programático está dividido em 3 partes:
- 1ª parte da análise: Devolutiva da Análise de Perfil Comportamental;
- Autoconhecimento profundo;
- Descobrir o porquê de certas atitudes em momentos de pressão; 
- Encontrar principais medos que impedem de alcançar os objetivos; 
- Conhecer os pontos a desenvolver para resultados mais rápidos e eficazes;
- Técnicas de voz, expressão facial, cuidados com a voz e musculatura do aparelho fonador;
- Técnica de expansão da memória;
- 2ª parte da análise:  Jung – tipos psicológicos
- As 16 competências dos Perfis Comportamentais;
- Propósito – estrutura do texto persuasivo de apresentação do seu produto ou serviço;
- Elementos da comunicação, postura;
- Comunicação Sistêmica: encontrar crenças na infância;
- 3ª parte da Análise – Teoria de Valores;
- Dicas para gravação de vídeos;
- Discurso de conexão profunda 
- Recursos da voz: pausas e modulação (para vídeos incríveis e fala em público);
- Eu nas redes;
- Como se conectar e vender para os diferentes perfis – o cliente de cada perfil;
- Técnicas para destravar mediante públicos e câmeras;
-  Estrutura do texto persuasivo 1;
- O discurso: emoção X razão;
- Tríade Aristotélica 
- Emoção para os diferentes perfis;
- Técnicas de dicção;
- Estrutura do texto persuasivo: apresentar-se em 10 segundos;
- Como se comunicar com cada perfil;
- Estrutura do texto persuasivo em 3 atos: para preparar palestras, aulas, workshops;
- Imagem pessoal e profissional;
- Storytelling: Quando sua marca tem uma narrativa interessante e apresenta o seu produto de maneira sutil;",2021-02-02,2021-03-20,,,,,,ini,false,,,10,Claiton Leske,,,,,,,,,,,,2021-02-02,2021-03-20,
2022,6,Capacitação e Consultoria em Gestão de Escritórios de Arquitetura,"Desenvolver e aprimorar o conhecimento dos empresários participantes dos núcleos através de capacitação em gestão de escritórios de arquitetura e design. A ação terá com carga horária de 16h e está prevista para realização preferencialmente presencial. Contempla os principais temas referentes ao planejamento, gerenciamento e funcionamento dos escritórios: Planejamento estratégico; Gerenciamento de projetos; Gestão financeira e precificação; e Marketing e negociação.

A consultoria individual sobre Gestão de escritórios de Arquitetura, tem previsão de 2 horas por empresa e será realizada de forma individual e on-line. Seu intuito é auxiliar os empresários atendidos na implementação das ferramentas e técnicas aprendidas durante a capacitação: elaborar processos, criar indicadores de desempenho, direcionamento estratégico e de mercado.",2021-03-20,2021-05-20,,,,,,ini,false,,,18,Claiton Leske,,,,,,,,,,,,2021-03-20,2021-05-20,
2023,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2021-02-01,2021-02-05,,,,,,ini,false,,,31,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-02-05,
2023,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto.,2021-02-01,2021-06-30,,,,,,ini,false,,,56,Márcio Vieira,,,,,,,,,,,,2021-02-01,2021-06-30,
2023,3,Acompanhamento da execução das mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2021-02-01,2021-06-15,,,,,,ini,false,,,83,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-15,
2023,4,Acompanhamento da execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2021-02-01,2021-06-30,,,,,,ini,false,,,7,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-30,
2023,5,Capacitações,"Realizar treinamentos que reforcem o papel das lideranças jovens, destacando questões como como autoconhecimento e cuidado pessoal (saúde mental) e seus reflexos sobre diferenciação e retenção de talentos e estratégias de tomada de decisão e gestão geral. Estão previstos dois treinamentos de 4 horas de duração cada: Treinamento 1: Saúde mental como vantagem competitiva; Treinamento 2: Liderança e gestão.",2021-02-01,2021-05-10,,,,,,ini,false,,,10,Luiz Filipe,,,,,,,,,,,,2021-02-01,2021-05-10,
2023,6,Site,"Criar site do Copejem, com vistas a dar maior visibilidade ao conselho e suas ações, bem como para servir de base de dados para membros atuais e futuros (cadastro de interessados para o processo seletivo) e até para facilitar processos de controle interno.",2021-02-10,2021-05-30,,,,,,ini,false,,,29,Priscila,,,,,,,,,,,,2021-02-10,2021-05-30,
2024,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2021-02-01,2021-02-05,,,,,,ini,false,,,31,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-02-05,
2024,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto.,2021-02-01,2021-06-30,,,,,,ini,false,,,56,Márcio Vieira,,,,,,,,,,,,2021-02-01,2021-06-30,
2024,3,Acompanhamento da execução das mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2021-02-01,2021-06-15,,,,,,ini,false,,,83,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-15,
2024,4,Acompanhamento da execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2021-02-01,2021-06-30,,,,,,ini,false,,,7,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-30,
2024,5,Consultoria e mentoria,"Contratação de profissionais devidamente qualificados para prestação de serviços de consultoria técnica, no formato de atendimentos e mentorias individualizados, sobre a utilização do Facebook comercial e do Instagram como ferramentas digitais de promoção dos negócios. A consultoria totaliza 10 h/empresário e, após esta etapa introdutória, uma mentoria de 4 h/empresário sobre como gravar vídeos para as redes sociais.",2021-02-01,2021-05-30,,,,,,ini,false,,,18,Luiz Filipe,,,,,,,,,,,,2021-02-01,2021-05-30,
2025,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto,2021-03-01,2021-04-30,,,,,,ini,false,,,31,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-03-01,2021-04-30,
2025,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto.,2021-04-15,2021-07-31,,,,,,ini,false,,,56,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-04-15,2021-07-31,
2025,3,Acompanhamento da execução das mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2021-05-02,2021-07-31,,,,,,ini,false,,,83,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-05-02,2021-07-31,
2025,4,Acompanhamento da execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto. Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2021-05-02,2021-07-31,,,,,,ini,false,,,7,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-05-02,2021-07-31,
2025,5,Curso Controles financeiros com consultoria,"Promover capacitação através do Workshop Gestão financeira com consultoria o objetivo de possibilitar ao empresário fazer a análise e o controle das atividades financeiras da empresa e assim, tomar decisões cada vez mais acertadas e, consequentemente, maximizar os resultados financeiros.",2021-04-20,2021-05-31,,,,,,ini,false,,,10,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-04-20,2021-05-31,
2025,6,Circuito Gastronômico de Apodi,"Realizar evento do segmento de alimentação fora do lar, com o objetivo de promover, valorizar e divulgar a gastronomia da cidade, representando uma oportunidade de oferecer ao público a degustação de pratos especiais que represente e evidencie a especialidade de cada estabelecimento.",2021-04-30,2021-07-10,,,,,,ini,false,,,34,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-04-30,2021-07-10,
2025,7,Workshop Controle de estoque com consultoria,"Promover capacitação na busca de melhores resultados através de participação de workshop com consultoria individualizada, com o objetivo de ajustar o planejamento de produção, controlando as perdas, produzindo e comercializando produtos com a menor utilização do capital de giro.",2021-04-20,2021-07-23,,,,,,ini,false,,,10,Alexandre Guerra Porpino Dias Junior,,,,,,,,,,,,2021-04-20,2021-07-23,
2026,1,Estruturação do projeto,Ação obrigatória formada pelo conjunto de atividades necessárias ao planejamento e estruturação do projeto.,2021-02-01,2021-02-05,,,,,,ini,false,,,31,Evandro Lubachoski,,,,,,,,,,,,2021-02-01,2021-02-05,
2026,2,Gestão e Monitoramento,Ação obrigatória formada pelo conjunto de atividades necessárias à gestão e monitoramento do projeto,2021-02-01,2021-06-30,,,,,,ini,false,,,56,Márcio Vieira,,,,,,,,,,,,2021-02-01,2021-06-30,
2026,3,Acompanhamento da execução das mensurações,Ação obrigatória formada pelo conjunto de atividades necessárias à mensuração dos resultados do projeto.,2021-02-01,2021-06-15,,,,,,ini,false,,,83,Evandro Lubachoski,,,,,,,,,,,,2021-02-01,2021-06-15,
2026,4,Acompanhamento da execução das avaliações,"Ação obrigatória formada pelo conjunto de atividades necessárias à avaliação do projeto Essa atividade será realizada com auxílio da Equipe de Projeto, que utilizará os resultados obtidos nas pesquisas T0, TF como base para a análise do projeto.",2021-02-01,2021-06-30,,,,,,ini,false,,,7,Iraci Salete Mataczinski,,,,,,,,,,,,2021-02-01,2021-06-30,
2026,5,Consultoria Individualizada,"Realizar consultoria individualizada, construída conforme necessidades das empresas participantes e que aborde temas de: gestão estratégica, análise de vantagem competitiva, liderança, marketing estratégico, comportamento do consumidor e logística.",2021-02-01,2021-05-31,,,,,,ini,false,,,18,Daviele Bortolanza,,,,,,,,,,,,2021-02-01,2021-05-31,
2027,1,RS - Caxias do Sul - MICROEMPA - Prêmio Hors Concours,"Prêmio Hors Concours para Associação das Empresas de Pequeno Porte da Região Nordeste do Rio Grande do Sul MICROEMPA que será convertido em ações de interesse dos núcleos, aprovadas pela Comissão Organizadora.",2021-08-05,2021-11-30,,,,,,and,false,,,10,,,,2021-08-01,,,,,,,,,,,
2027,2,DF - Brasília - CNE - Mulheres Empresárias - Prêmio 1º Lugar Empreender Competitivo 2021,A definir,2021-08-01,2021-11-30,,,,,,and,false,,,18,,,,2021-12-20,,,,,,,,,2021-08-01,2021-11-30,
2027,3,SC - Brusque - Fabricantes de Toalhas - Prêmio 2º Lugar Empreender Competitivo 2021,"Desenvolver o branding da marca coletiva Vale das Toalhas através da criação do manual de uso da marca, elaboração de um vídeo institucional e criação do site da marca. Estas atividades buscam assegurar o nivelamento da marca junto aos novos integrantes, posicionando-a no mercado.",2021-08-01,2021-11-30,,,,,,enc,false,,,69,,,,2021-08-01,2021-12-20,,,,co,,,,2021-08-01,2021-11-30,
