idfile,idreuniao,dsfile,nmfile,dtupload,dsextensao
e05cfee3278eaea3f911de7d59021f08,8897,Apresentação da 2ª Semana do Emprego,Apresentação Projeto - 10 07 2007 Semana do Emprego 2007,2010-06-25,doc
e07cd12a702463a00be5ac4906ebbd96,4371,Reunião,Sem título,2009-06-22,jpg
e0940916bb5af45643015d98236c2b69,3480,Reunião de 18/02/2009,Relatório reunião 180209,2009-04-15,doc
e0ad7481c8e6c630c85e660b46b8dce6,11705,Sortei de presentes aos participantes - visitantes,FEIRA ARTESANATO N. TAP - 15 E 16 ABRIL (19).JPG,2011-12-13,jpg
e0b1d829b83dfd1ec8b73a5841bb1dba,7342,RELATORIO,Relatório 1ª reuniao comercio varejista vestuario 30-07-09,2009-12-16,doc
e0d999f6c8c3f84a1cebadb82a5ab805,9576,Foto 2.,Edit.6,2010-09-01,jpg
e0ef563e991483792ba2598147a9da64,7667,28º Relatório A&R,28º Relatório A&R- Automotivo,2010-01-16,doc
e0f1d505edbc1cd8053f5c7116343b82,7239,Relatorio,Reunião Confecções e Calçados 18,2009-12-14,doc
e0f8a3480706b2cdc89d3d4d07b3a771,11601,Reunião Realizada em: 09/11/2011,Reunião Rural 09.11.11,2011-11-16,doc
e0fca157a1412c4c4552c78956a89b60,8813,Relatório de Reunião,2010 contabilistas 05 de Maio,2010-06-11,doc
e117688e90d12706f4d83b2bdcb5d9a1,12863,ATA,2012_09 ACIM JOVEM Relatório de Reunião 11-12-2012,2013-05-23,docx
e12123dce03f6d30cac82ff7ac606f25,1249,relatório de reunião,"06, relatório de reunião",2008-08-11,doc
e132f2eccd5b92fd314d3d3559642e07,3391,"cronograma do \\""lanche da tarde\\""",Imagem 023,2009-04-03,jpg
e13415ad3e50d2d44120d056d207c9ff,6195,4ª Reunião de Núcleo.,Vestuário 4,2009-10-06,doc
e18768f3381a685d86b3a45585de9394,2941,Lição dos Gansos,A LIÇÃO DOS GANSOS,2009-01-06,doc
e192a82dc7c2e201286dc716bddbbbde,1300,Release Curso Itallian Color,curso Italian Color (23-06-08),2008-08-13,doc
e1ad85e24ab12831ecbd7d0ae63136c2,2232,Reunião Quinzenal de 23/09/2008,Relatório de Reunião 230908,2008-10-31,doc
e1b02e40ed3c887f5ca48387b498d1bf,8469,Ata de Reunião,Relatorio de Reunião do Nucleo de Hospedagem em 12ABR2010,2010-04-17,doc
e1dce92cbed4c9f6362fa575cd3b8d86,11971,Reunião,HPIM4964 (2).JPG,2012-04-13,jpg
e2131561987bb387ae491ba37b8a35b8,9636,Fotos dos empresários em um stand.,Edit 2,2010-09-09,jpg
e225625e3801179ceb93d1c9aff4158d,11607,Reunião Realizada em: 06/04/2011.,Reunião Rural 06.04.11 trabalho SITE,2011-11-17,doc
e239e02ff936890b5dabff35df512567,151,Foto da reunião,foto geral 1.JPG,2008-03-14,jpg
e26a04d0236d4be95f45e3bfacbfcc06,8175,Catalogo de Produtos para a 16ª Craft Design,Catalogo Craft Design_03_03,2010-03-04,jpg
e277dacc554575dc0c3290e61fad6d15,1077,Ata de reunião,Ata de reunião 113 - 30-07-08,2008-07-31,doc
e28bfdf80b1ed3d490105b2786449f75,5862,Relatorio,Confecções e Calçados 19 Agosto,2009-09-18,doc
e2d35f522f6ef43759df2da49ec3364e,9328,Ata da Reunião,Ata 0 13-2010,2010-08-02,doc
e2d43bbae33d35116f96f4715907301a,7732,Lista Presença 5,lista 11.5,2010-01-18,doc
e2d43bbae33d35116f96f4715907301a,7774,Lista Presença 5,lista 11.5,2010-01-19,doc
e2edca541d4f1a27fedb6a8473b916d6,7281,6 ATA,6 ata beleza,2009-12-15,doc
e2fc8c1388f6ca456aca7c98d94d1bc3,10333,Lista de presença.,Técnicas de Vendas - Turma 2.JPG,2010-12-13,jpg
e2fc8c1388f6ca456aca7c98d94d1bc3,10334,Lista de presença.,Técnicas de Vendas - Turma 2.JPG,2010-12-13,jpg
e2fc8c1388f6ca456aca7c98d94d1bc3,10335,Lista de presença.,Técnicas de Vendas - Turma 2.JPG,2010-12-13,jpg
e2fc8c1388f6ca456aca7c98d94d1bc3,10336,Lista de presença.,Técnicas de Vendas - Turma 2.JPG,2010-12-13,jpg
e3182f42060c5039742418cb5a16a2e3,1195,relatório de reunião,"17, reunião de coordenação",2008-08-05,doc
e3182f42060c5039742418cb5a16a2e3,1197,reunião de coordenação,"17, reunião de coordenação",2008-08-05,doc
e3228ed17143f579557b87e31523d4fb,3975,Ata 89ª reunião,ATA ART 89ª 23052009,2009-05-25,doc
e3291b87da74f02f711264f5e000cfb5,3859,Visão de futuro compartilhada,Visão de Futuro Compartilhada,2009-05-13,docx
e32a198a615f27de5980a273bae56d62,7415,Foto do Grupo de Gastronomia em 16DEZ09,PO20091216_0006,2009-12-21,jpg
e32facc72a6b34529837bb2966a9ffae,2227,Expobarigui 2008 - Nucleo de Junco,ExpoBarigui 2008 (15)_01,2008-10-31,jpg
e331f5d432b047fec0ee1e4240f71c4f,5869,relatório,Relatório 1 reunião mecanica 05-18-09,2009-12-11,doc
e336f1c7011dcf5b56ccc30c08933645,1940,curso de corte,DSC01166.JPG,2008-10-15,jpg
e35c34f48104b51aad0b5c6b886423c6,1661,Ata 7ª reunião.,Rel.Reunião Núcleo-Conf.7ª reunião,2008-09-22,doc
e3d576549a2fae98e7bdf04ff1c93aa9,10786,LISTA DE PRESENÇA 23/03/2011,2303 cojem,2011-04-13,jpg
e3e55be17c7ec82e0f15d18b9129d129,12312,Reunião Realizada em 24/09/2012,Reunião N. Gastronomico 24.09.12,2012-09-25,doc
e3eef910bbb14f6561ec97cb5ab8c544,9368,Ata de Reunião,16 Ata de Reunião 03 08 10,2010-08-05,doc
e3ef5078e947957f44dadf846a28b0d3,2935,Relatorio de Reunião,Reunião 21.10.08,2008-12-30,doc
e4231ad859d496f672205b9145dcd58b,12015,Reunião Realizada em 15/05/2012.,Reunião Rural 15.05.12,2012-05-17,doc
e42d0d63f6da03017eeced24ea5079cf,10184,Pauta da reunião.,Pauta_18 de Novembro.JPG,2010-11-24,jpg
e44133b78c69ed425d2790feaac3e6c3,4206,CONVITE DA 1º REUNIÃO,CONVITE VAREJO DE VESTUÁRIO,2009-06-10,doc
e44e6b575c2a5a254f798e30b5f12a9a,2058,RELATÓRIO I FEIRA DA SOLIDARIEDADE DE GUARÁ,REL I FEIRA SOLIDARIEDADE 07052005,2008-10-22,doc
e45e3b53ed1df83bf1e4ae70d2ebb191,12557,Reunião Realizada em 15/09/2011.,Reunião do Rural 15.09.2011,2013-01-07,doc
e47ca22cf2c122240662a2bab33442e9,12173,Reunião Realizada em 07/05/2012.,Reunião N. Gastronomico 07.05.12,2012-07-25,doc
e49b5ac2b7d62e32b93ee79fae4e3699,9324,Ata da Reunião,Ata 0 09-2010,2010-08-02,doc
e4b3084492f8cd4504897a5e67e07d16,2789,Fotos do Evento,Narelle.JPG,2008-12-15,jpg
e4b7fa576fe329641f17a326d90db6ef,2814,ATA,ATA ART 21ª 14012006,2008-12-22,doc
e4c8f5c5f3882e5b8f79824e6c517a88,7914,15º Relatório A&R 09,15º Reunião N.Beleza- 2009 A&R,2010-01-29,doc
e4d5d380bef12db77ce139b490635c47,3008,Reunião 26/01/2009,26 Janeiro,2009-01-28,doc
e4dbbb0338062648dd1bf5ab8be14e27,6501,convite lançamento empreender,empreender tijucas,2009-11-04,jpg
e4edee30b2ff795a9fbff4d7d53e981f,7836,23º Relatório A&R 08,23º Reunião N. Beleza- A&R,2010-01-23,doc
e52b6654506b84b4ede7277ce910ee8d,7574,22º Reunião,22º Relatório A&R- Automotivo,2010-01-02,doc
e566599720b1abd27274d45cf4faff68,2860,ATA,ATA ART 65ª 20102007,2008-12-24,doc
e566599720b1abd27274d45cf4faff68,2861,ATA,ATA ART 65ª 20102007,2008-12-24,doc
e56bc5c663dc00fca28a2de506a4e1dd,5911,RELATORIO,Relatório  reuniao reparação automotiva 27-07-09,2009-12-11,doc
e580d947f9e1f16a7d92bab86fa0f84a,7782,Ata,ata 16,2010-01-20,doc
e5ca8490d8228e81fe1365c79bd15402,8387,Ata de Reunião,Ata de Reunião 097 - 02 03 10,2010-04-09,doc
e5e0cdb098292c41d432aaacfa9a88df,4742,Coleta de Dados,Coleta de Dados,2009-07-09,doc
e5f8b4783916270061da9278ec52cbb0,7240,Relatorio,Reunião Confecções e Calçados 25,2009-12-14,doc
e60a312e67c0f3964b132729a380c180,2075,ATA 31ª REUNIÃO,ATA CONF 31ª 31102006,2008-10-22,doc
e638a1793d6e2bb945cc819a2e4409e3,2985,RT - 25112008,202 RT - 25-11-2008,2009-01-09,doc
e63d61b7a12dbb5335641200a1f0b899,9354,2010_06_22 Relatório Reunião Acim Turismo 002,2010_06_22 Relatório Reunião Acim Turismo 002,2010-08-04,pdf
e64268202ec09db4178336bcdbcf36b7,11844,Reunião realizada em 01/02/2012,Reunião Rural 01.02.12,2012-02-06,doc
e64423d2729c8ed1bc41dac7146d8643,3112,4º Reunião com o Núcleo Automotivo,4º Relatório A&R- Automotivo,2009-02-23,doc
e6569ae5d916d3975ed353e719d59504,12177,Reunião Realizada em 18/01/2012.,Reunião de Artesanato 18.01.12,2012-07-25,doc
e67fe8ae6d28f945e280438ca8930a01,1090,ata da reunião 31/07,Ata de Reunião  08 - 31 07 08,2008-07-31,doc
e69a91def2173a4e97ea0cc72aee255f,10038,Exemplar do convite do Café Empresarial;,Convite_Café Empresarial,2010-11-05,jpg
e6b9061904a9231918804121713cee1f,7782,Lista Preseça 1,pag 1,2010-01-20,doc
e6c547792241e56cee54789bae4e404a,3293,relatorio de reunião,2008_03_26 05,2009-03-23,doc
e6e4de08f93cdd524a4bcdd5d49dd06c,11713,Palestra Inaugural de Abertura de Núcleo,IMPLANTAÇÃO DO N. DE CONTABILIDADE,2011-12-14,shs
e716d7059a8d9d45fee77ffccd92f3d4,5795,pauta reunião 16ª,PAUTA 16º Reunião,2009-09-17,doc
e72a2c2b87a3b366bec94d9e6339cce9,2877,ATA,ATA ART 82ª 20122008,2008-12-24,doc
e72f2e1e550d9590b209064ab3c2c503,10167,Lista de presença 2.,08 de Nvembro_2,2010-11-23,jpg
e7404cb37635dc17a095e63315a3d8b2,10932,Ata da reunião de 06/04/11,Reunião Rural 06.04.11,2011-05-13,doc
e77ce688837eddf5a83c2853451e83a2,7677,37º Relatório A&R,37º Relatório - Curso Suspensão,2010-01-16,doc
e783eacbd1b4fb391b81a677def61509,7282,RELATORIO,Reunião beleza e Estética 26-08-09,2009-12-15,doc
e7a438480026374279bbe430c1b5d075,7732,Lista Presença 2,lista 11 .2,2010-01-18,doc
e7a438480026374279bbe430c1b5d075,7774,Lista Presença 2,lista 11 .2,2010-01-19,doc
e7c2a851845c02ec1fb3c39cc244a105,7345,RELATORIO,reunião vestuário 28-09-09,2009-12-16,doc
e7d21353996410829555b718e20784be,2059,ATA 21ª REUNIÃO,ATA CONF 21ª 18052005,2008-10-22,doc
e7d3d51fad1f72ec2465be150f022165,7932,23º Relatório A&R 09,23º Reunião N. Beleza-09 A&R 20-07,2010-01-29,doc
e7ec7de12bd17c70a9b4f9c3a739786d,3821,ata da reunião,Ata de Reunião 090 - 05 05 09,2009-05-07,doc
e7f4d24123ad4335cd6bda4386dd3c39,1281,agenda de reunioes do Nucleo de Material esportivo,Agenda de reuniões do Núcleo de Varejo de Tapiratiba,2008-08-12,doc
e7f4fc84384fd345b73eb5cecef1d439,4608,Relatório - 18/05/2009,210 RT - 18-05-2009,2009-07-01,doc
e7f604035885c9067bd75acb89a530f4,7679,39º Relatório A&R,39º Relatório 2º Palestra Mecânica para Mulheres,2010-01-16,doc
e7fb4a28a7439d045dad8e6325095a5e,1504,ata da reunião,Ata de reunião 116 - 09-09-08,2008-09-11,doc
e80864ba4a8d8f55b41b92a1f1bb7737,2970,Reunião 10/05/2007,Relatório 10 de Maio,2009-01-08,doc
e8105c4a3f763f8295abf932d6ee406d,7701,Ata Reunião,ATA 4 REUNIÃO,2010-01-18,doc
e827692d6f7ecf995cf28d4b66a90709,10486,Lista de presença 1;,01 de Fevereiro_1,2011-02-02,jpg
e82f2e797a98b83246c71d6dd5d69cc8,8865,Ata de Reunião,Ata de Reunião 100 - 01 06 10,2010-06-23,doc
e83ad5e3dfbd3b464685af65f5d9366b,3304,RELATORIO DE REUNIÃO,2008_07_31 16,2009-03-23,doc
e843ab209fc8f7b303609c5bfac6fa0b,12095,america,HPIM0258.JPG,2012-06-21,jpg
e85d1f56bf64ff571aebeefb1d618bfe,9668,ATA 01/09/2010,Ata de Reunião 149 - 01 09 10,2010-09-15,doc
e8742fc7fbefcfdade421177dc6c28d5,10788,LISTA DE PRESENÇA 05/04/2011,0504 cojem,2011-04-13,jpg
e87b3f7ea18d010cdcc220351320d101,12141,Avel,HPIM0271.JPG,2012-07-03,jpg
e89a1f4a1a97bc709894e0b82469f4e5,12003,Reunião realizada em 08/05/2012.,Reunião Rural 08.05.12,2012-05-10,doc
e8e62760fed0484e7982ac59f041c397,12709,Ata,2012_15 ACIM PORTO Relatório de Reunião 11-12-2012,2013-04-02,docx
e8e62760fed0484e7982ac59f041c397,12862,ATA,2012_15 ACIM PORTO Relatório de Reunião 11-12-2012,2013-05-23,docx
e8fe2a83254eda73fec2cf4148622116,8816,sata 5,ata5,2010-06-14,doc
e93c382644a5fe3dd546bf916da082b1,7071,ATA 48ª REUNIÃO,48 - Ata Escolas Infantis - 16-06-09,2009-12-04,doc
e97044d115dd7f84c52134dacb0c09a3,3421,Negociação de peças Bosch,Cotação Bosch,2009-04-07,xls
e99976b703474d5d4f95b74e6d97e6c3,6192,2ª Reunião de Núcleo.,Vestuário 2,2009-10-06,doc
e99cd71f5bb8973c3707013b3e761d32,4743,Visita do Prefeito Municipal,Foto,2009-07-09,jpg
e9b0d15bf6ce71a0a08345b15b9c2a48,7032,Relatorio,05 Relatorio 15.09,2009-12-03,doc
e9ba87373573aac4e8fc8048e86a11a3,7698,Lista Presença 2,lista 3 .2,2010-01-18,doc
e9d9fdc55d58d842e7c749253ae8d5ff,2388,DEMONSTRAÇÃO PAYOT,63  R.MSG 11 2008,2008-11-12,doc
ea01e22da8af9c2ef634e65107990065,7717,26º Relatório A&R,26º Relatório - A&R  13-10-09,2010-01-18,doc
ea150d321b0a31f66e16016c8b4b9e2c,6999,RELATORIO DA REUNIÃO,reunião 38 20.11,2009-12-02,doc
ea384b6c55143145437488c472039336,7682,41º Relatório A&R,41º Relatório - Palestra - Gates,2010-01-16,doc
ea3c0896e3d5dcf40d021ec37d9444fd,6215,8ª Reunião de Núcleo.,Vestuário 8,2009-10-06,doc
ea7e5453c75c0597fae6ee7011c8ae02,10360,Lista de presença 1.,13 de Dez_1,2010-12-15,jpg
ea8114a7cd9bd3ae261d6722a01161fc,5835,91º FERIAS 2009,91 R.SBZ 11 -2009 ACIT,2009-09-18,doc
ea91875b38a683085c4a8929a3223f3b,2936,Relatorio de reunião,Reunião 28.10.08,2008-12-30,doc
eaa63672102e8de0f13bc0e5f21b12a4,9662,Pauta da reunião.,Pauta_14 de setembro,2010-09-14,jpg
eab4b5a736c730771ff7a25d5a09b68b,10751,Ata da reunião de 23/03/011,Reunião Rural 23.03.11,2011-04-05,doc
eabb83c855667fecaa486a16fcc15ced,3942,relatório de reunião,Relatório,2009-05-19,doc
eabf7ac1ccdeac0a5c5e70bf6dbc1ba9,10658,Cartaz de propaganda do evento,conselho da mulher executiva - cartaz,2011-03-17,jpg
eac023cae30d8f610c7189f8d9230cac,2010,ATA 11ª REUNIÃO,ATA CONF 11ª 26102004,2008-10-21,doc
eadb187256dc2c4c2b3f8bd76a99f9ee,8301,Relatório de reunião quinzenal,Relatório de reunião Vila Prado 10.03.10,2010-04-01,doc
eae0befa3077ac9c6a5066a8fa84e1cd,9576,Foto.,Edit.5,2010-09-01,jpg
eaeba50778ede7acfead2738366b7ded,7716,25º Relatório A&R,25º Relatório - A&R  29-09-09,2010-01-18,doc
eaf046f655f683c6ee6ee8d0dcda085b,9489,Pauta da reunião.,Pauta-24 de agosto,2010-08-27,jpg
eaf4666ff5909d21f2d0e480196171ba,2270,Ata de Reunião,ATA DE REUNIAO  Contabilidade 28 julho,2008-11-03,doc
eaf4666ff5909d21f2d0e480196171ba,2271,Ata de Reunião,ATA DE REUNIAO  Contabilidade 28 julho,2008-11-03,doc
eb20a2198f682c9582143b4ba9693147,2355,Reunião13 02.06,reunião13 02.06,2008-11-11,doc
eb44c771425b6d7e3f6b2e9e8f1a0ce2,9614,Lista de presença,Feicon,2010-09-06,xlsx
eb66d2b0b9a22c89d5cf727e50456554,6230,5ª Reunião de Núcleo.,Beleza 5,2009-10-06,doc
eb7709b0920ec7f4cd94a7559e6191bf,3848,Reunião nº 82 - 03-2009,82 R.SBZ 03 -2009 ACIT,2009-05-12,doc
eb9e5ca16139d09335da26b9c1c969c0,12571,Reunião Realizada em 18/07/2011.,Reunião do Aventura 18.07.2011,2013-01-17,doc
ebb05f32f09afcd501c001fa6a0a8903,7706,17º Relatório AR&,17º Relatório - A&R  29-07-09,2010-01-18,doc
ebb4a5ca6c6e413aa8f388cf09410f1c,883,Banner para Feira de Serviços,BANNER_PANIFICADORAS.JPG,2008-07-16,jpg
ebf09a3347ba03ad3b52bd0a8ad7b93e,10441,Pauta da reunião;,Pauta_18 de Janeiro,2011-01-20,jpg
ebff47a3f849f72ae7938819d660ffd7,12320,Reunião Realizada em 01/10/2012.,Reunião Aventura -01.10.12,2012-10-02,doc
ec09169a5909b16c4ec191d39b606884,3067,Foto da reunião do grupo,P1010497.JPG,2009-02-13,jpg
ec144783975f731c1d401abf4614f91d,9265,materia,Responsabilidade ambiental levada a sério,2010-07-24,docx
ec18f1a0907008db5284b9e931d66ed1,1584,Release curso unhas decoradas,Curso Prático de Unhas Decoradas,2008-09-16,doc
ec6b81d0d18d8ac82e4a470dac626dfc,2376,DEMONSTRAÇÃO NIASE PROFISSIONAL,79 R.SBZ 15 -2008 ACIT,2008-11-12,doc
ec918171d173ecdff1da9947ec6962f8,9498,Ata 96ª Reunião.,ATA ART 96ª 21082010,2010-08-25,doc
ecaa831324dadd3c0944f3468a0136eb,4269,Reunião de formação do núcleo de costureiras,SDC10491.JPG,2009-06-16,jpg
ecae8f2b0c9d7e54af7a758fa4e61e00,10366,Lista de presença 3,003,2010-12-16,jpg
eccbd42f8e8eeae3922b7fba79b7dd4e,7894,9º Relatório A&R 09,9º Reunião N. Beleza- A&R,2010-01-28,doc
ecee407921c9f478d023af2a7bb0d207,7879,33º Relatório A&R 08,33º Reunião N. Beleza- A&R,2010-01-28,doc
ed49640d7ab819dd9da7e45f9a352ec2,1004,ATA DA REUNIÃO,13 reuniao - 24 07 08,2008-07-28,doc
ed52b86062b68593a5eed5a1259cb145,4963,ATA,ATA 003- 2009 - Reunião CMEI,2009-07-23,doc
ed6df664ef2602d9c3366e0624a1b801,4122,Ata - 31 - 23/04/09,Ata 31 - 23 04 09,2009-06-04,doc
ed91eacff3cfa054f4fb1d55c03b3705,3550,Relatório de reunião,Rede amiga 02.02.09,2009-04-22,doc
edbab405b59d191b29a5cfe057bf8831,12671,Reunião Realizada em 05.03.2013,Reunião Rural 05.03.2013,2013-03-20,doc
edc67b2b960ad142c427b636415642bd,12577,Reunião Realizada em 30/08/2011.,Reunião do Aventura 30.08.2011 -,2013-01-17,doc
edfc1e400fffef5f3b322170305a6827,4711,relatorio,reunião 24 25.05,2009-07-08,doc
ee188e463ec062773b7ffea2b859053d,8468,Ata de Reunião,Relatorio de Reunião do Nucleo de Hospedagem em 22MAR2010,2010-04-17,doc
ee2cab9f65b99423512bde1470f79e3f,3925,foto reunião,GetAttachment6,2009-05-15,jpg
ee33a16925b468c9000010d9b7bfe013,8216,Relatório de reunião quinzenal,Relatório de reunião 25 01 2010,2010-03-16,doc
ee5789ba2adbca5a158520fdc3d8be29,7700,12º Relatório A&R,Reunião Prefeitura - 20-05,2010-01-18,doc
ee5789ba2adbca5a158520fdc3d8be29,7918,Reunião Prefeitura - 09,Reunião Prefeitura - 20-05,2010-01-29,doc
ee646d234626542eb72790d74dda145d,10595,Foto da reunião 2,Imagem 2 - Info,2011-03-02,jpg
eea2f2c49ca656d3acf72cf5a1fdf982,2876,ATA,ATA ART 81ª 13122008,2008-12-24,doc
eeab35baac0f255567e483d448f12d41,10775,Lista de presença 2,Workshop_17 de março_SEBRAE_2,2011-04-12,jpg
ef2241cc4585ef0d3564bfa22f8cc103,5477,Relatório da reunião,19:05:09,2009-08-31,doc
ef2c4c39f7388bac227f4453e45aaeeb,10586,REUNIÃO DO DIA 25/02/2011,REUNIÃO 25-02-2011,2011-03-01,doc
ef3df6fd3e96100cb83e9d7c4843a856,7231,Relatorio,Reunião Panificadoras 06 de Outubro,2009-12-14,doc
ef41c40426ebed42f6e2f27dc9e37de2,9698,Pauta da reunião.,Pauta_15 de setembro,2010-09-24,jpg
ef43763890e1b2e5cccbaac7c9b9043f,2829,ATA,ATA ART 34ª 22072006,2008-12-22,doc
ef6535d7b4dfe25cfd00200df441f817,3516,RT - 13/04/2009,208 RT - 13-04-2009,2009-04-17,doc
ef6b7f918c1cd8448786911265c5b97c,12905,Reunião Realizada em 01/04/13,Aventura - 01.04.13,2013-06-04,doc
ef6dc28beb1490dcd09ce267f0362375,8868,relatório de reunião,Relatorio de Reunião GRAG 16 06 2010,2010-06-23,doc
ef8b89285d9afdc3b1118305c4571b86,7172,7ª ata,7 atas de mecanica,2009-12-11,doc
efcecfbd28e145dd190feded11af2f38,5920,lista presença,doc22092009133924,2009-09-22,pdf
eff77c0d275f8ecbcbeb87690ca7faa2,6349,Ata de reunião  07 10 2009,20 Ata de reunião  07 10 09 - Gastronomia,2009-10-22,doc
effce5677095dbe6aede798ab7f36a9c,3113,5º Reunião com o Núcleo Automotivo,5º Relatório A&R- Automotivo,2009-02-23,doc
f013f9322bf5fb887894061dfedf8f19,11725,Acordo coletivo das Escolas,ACORDO COLETIVO NÚCLEO ESCOLAS,2011-12-15,doc
f025a7022b423ce3ca19413f7ee14112,10597,Lista de presença 2 - Estudantes,Workshop Pólo - Estudantes_2,2011-03-01,jpg
f02ef3dafde81c913a344065a23a68a8,12181,Reunião Realizada em 12/06/2012.,Reunião Rural 12.06.12,2012-07-27,doc
f0328fd657b6d349c6f31a9e8bc3d891,13044,Ata n° 7 conjoes,Ata n°7 Conjoes,2013-07-25,pdf
f037f66682ad69e2334ad3b394e5aa2e,1428,ata da reunião,Ata de reunião 115 - 27-08-08,2008-08-29,doc
f055c19e8368a7e3879177176448277e,5965,foto dos Empreesarios no Gabinete do Prefeito,DSC02866.JPG,2009-09-24,jpg
f05d4eec0eea457f2eb612dd4a7eb4b9,8408,Ata da reunião,Cópia de Ata da Reunião 08.04.10,2010-04-13,doc
f05e227e2f9e5f5f51852de18fc757ba,8893,relatório de reunião,2010 contabilistas 10 DE Fevereiro,2010-06-25,doc
f06a718afe9a0012c9412f26fd86c1a6,12050,Rui car,HPIM5029.JPG,2012-05-25,jpg
f098b3dd475dfa41ee0830b298013ca5,5789,pauta 4ª reunião,PAUTA 4º Reunião,2009-09-17,doc
f0ca7fefef431c2b3eed5ef67753311e,7794,Ata,ATA 28,2010-01-20,doc
f0ce70f1fb9b96a321464cb718eec5b9,8231,ATA 10/03/2010,Ata de Reunião 139 -  10 03 10,2010-03-17,doc
f0e3c3e7fb007f7aacf348ceef001511,7587,dinâmica,empreender - academias (11).JPG,2010-01-05,jpg
f14b9d526f03c5365e923ca6ad84eddf,12563,Reunião Realizada em 27/06/2011.,Reunião do Rural 27.06.2011,2013-01-07,doc
f1503619a69794a65006240955bc8ad9,9412,ATA 9,ata9,2010-08-10,doc
f15625262e32b3ae29287234859d2399,2359,Reunião16 03.11,reunião16 03.11,2008-11-11,doc
f17a6aed0bffeca71ab3bc342971ee68,5612,fotos,Curso Tanagra,2009-09-04,doc
f18278585f9d401baf60220d82b602c6,1424,ata da reunião,Ata de reunião 54 27 08 08,2008-08-29,doc
f18d8bf0ffc366b3bc355ea1103c5f15,9699,Pauta da reunião.,Pauta_15 e 16 de setembro,2010-09-17,jpg
f1b1d0d68e1303ec2d82d2bf057af9a2,7693,8º Relatório A&R,8º Relatório - A&R  28-04-09,2010-01-16,doc
f1bbb3b10c8a2e29c3a3482a9bb579e5,9356,2010_07_21 Relatório Reunião Acim Turismo 004.,2010_07_21 Relatório Reunião Acim Turismo 004,2010-08-04,pdf
f1c43ea9d0eac0a07e7be0c95ab58137,678,Proposta nº 049/2008,Proposta 049-2008_NSL_ACIM,2008-06-14,doc
f1fee2933c31c19527a5b925f0fc2ead,12513,Reunião Realizada em 15/10/2012.,Reunião Aventura - 15.10.12,2012-12-17,docx
f20546f9ee1f7ca7f7aeb3601de6ee49,2858,ATA,ATA ART 63ª 22092007,2008-12-24,doc
f2126c89a8d1aae3e3291ca4b92cd264,2274,Ata de Reunião,ATA DE REUNIAO  Contabilidade 29 de setembro,2008-11-03,doc
f225dc90022b6201aed7a16681e31ef5,3855,Reunião nº 68 - 4-2009,68  R.MSG 04- 2009,2009-05-13,doc
f232b9ff763b7011d816db199cd6fa00,7774,Ata,ata 11,2010-01-19,doc
f2388ddab9e61041d61aaf2cfe303d31,2357,Reunião15 07.07,reunião15 07.07,2008-11-11,doc
f23c142ba226b8226c3d096ce769054d,2788,Reunião 12/05/2008,12 maio,2008-12-12,doc
f25ff2234344f81763bd341ef724bf49,3557,relatório da reunião,NAR 17.03.09,2009-04-22,doc
f2748dd477d1bd9b9c038bf41f68a707,5486,Relatório de reunião,11:05:09,2009-08-31,doc
f2941eec9f43f1b1d6f272410b129102,9912,Lista de presença 2,21 de outubro_2.JPG,2010-10-22,jpg
f29ca722884d9e8666f6747763c67ec4,8494,reunião 7 produtores de cogumelo,RELATÓRIO reunião 7 cogumelos,2010-04-22,doc
f2a2645c3369757866e7fcc9210a980a,10601,Lista de presença 1.,01 março_1,2011-03-02,jpg
f2a4b6d1fbc176368a18e026ba1ffb12,7729,Lista Presença 3,lista 3,2010-01-18,doc
f2a6921d335f51e0f195619f64ef3ac8,8346,Ata da reunião,300809 041,2010-04-06,jpg
f2c7e890bf504fa7783716729c947f0c,5738,Ameaças do Núcleo,Ameaças,2009-09-23,jpg
f358306bf1a1922bedbd59e30c873ce6,12090,Uniforte,HPIM5049.JPG,2012-06-14,jpg
f396fd9d5876b9444e77fb006a40cb74,7751,Lista Presença Lar Central dos Idosos,lista tarde,2010-01-19,doc
f3a5b3e5feef44e20dec03226735f1fd,5450,relatório de reunião,Rede construa 25.05.09,2009-08-28,doc
f3d0af6ece73feda62f122d6e68ce8a2,7572,20º Reunião,20º Relatório A&R - Automotivo,2010-01-02,doc
f3ddfc968b92d657757091f80883d469,2849,ATA,ATA ART 54ª 28042007,2008-12-23,jpg
f3e1dc61f1fc11b4344f943c5d52985c,10600,Foto do Curso,Curso Nílcio,2011-03-02,jpg
f413e2f620571173926665d4b9475363,7688,3º Relatório A&R,3º Relatório - A&R  08~11-03-09,2010-01-16,doc
f446a6e5f1fa303fceb7180896e58361,9624,"Fotos da 9ª Feira \\""Liquida Estoque 2010\\""",DSC08968_01.JPG,2010-09-08,jpg
f447bf1fd3337c127b9ed3f67fb66d4b,5326,Relatório de reunião de 24/06/2009,Relatório reunião 240609,2009-08-21,doc
f4555e313391fd7d844e5821623fd992,3294,RELATORIO DE REUNIÕES,2008_04_09 06,2009-03-23,doc
f480595eda91dbb896349a269da64b08,3289,ata da reunião,Ata de reunião 123 - 18 03 09,2009-03-23,doc
f48460dbc4015c6bb96d80d325bf196e,10747,Ata 102ª Reunião,ATA ART 102ª 02042011,2011-04-04,doc
