id,id_orcamento_pai,idprojeto,nuacao,idnat,idgrupo,identidadeprop,descricao,valor_economico,valor_financeiro,data_inclusao,usuario_inclusao,data_atualizacao,usuario_alteracao,id_centro_custo
1885,,2029,9,0aq7i,041eq,451,Mercado,0.00,0.00,2022-07-15 17:05:20,lsoares,2023-01-24 11:25:51,renato.rossi,243
1886,,2029,9,0aq7i,041eq,450,Mercado,0.00,0.00,2022-07-15 17:07:10,lsoares,2023-01-24 11:25:53,renato.rossi,243
1887,,2029,6,0aq7i,041eq,450,Governança e sensibilização,0.00,87935.88,2022-07-18 15:07:18,lsoares,2023-01-26 10:53:57,renato.rossi,223
1888,,2029,7,0aq7i,041eq,450,Atuação em rede,0.00,4476.00,2022-07-18 15:12:42,lsoares,2022-07-18 15:13:00,lsoares,230
1889,,2029,8,consu,serpr,451,Desenvolvimento de competências,0.00,0.00,2022-07-18 15:19:18,lsoares,2023-01-24 11:29:35,renato.rossi,231
1890,,2029,8,diari,desvi,451,Desenvolvimento de competências,0.00,0.00,2022-07-18 15:21:42,lsoares,2023-01-24 11:29:35,renato.rossi,232
1891,,2029,8,aerea,desvi,451,Desenvolvimento de competências,0.00,0.00,2022-07-18 15:26:34,lsoares,2023-01-24 11:29:36,renato.rossi,235
1892,,2029,8,05q43,desvi,451,Desenvolvimento de competências,0.00,0.00,2022-07-18 15:28:44,lsoares,2023-01-24 11:29:35,renato.rossi,237
1893,,2029,9,consu,serpr,451,Mercado,0.00,0.00,2022-07-18 15:32:57,lsoares,2023-01-24 11:25:51,renato.rossi,238
1894,,2029,9,0g847,0wmfs,451,Mercado,0.00,0.00,2022-07-18 15:36:21,lsoares,2023-01-24 11:25:51,renato.rossi,240
1895,,2029,9,0aq7i,041eq,451,Mercado,0.00,0.00,2022-07-18 15:44:33,lsoares,2023-01-24 11:25:52,renato.rossi,243
1896,,2029,2,04t75,destr,454,Gestão e monitoramento,0.00,0.00,2022-10-24 14:07:05,renato.rossi,2023-03-09 10:47:42,lsoares,
1897,,2034,1,0tq4i,0j01z,456,Capacitação em vendas,15000.00,15400.00,2022-10-28 15:32:22,rcarrijo,2022-12-05 11:47:23,rcarrijo,
1898,,2035,1,0tq4i,0j01z,460,Capacitação de vendas de alta performance para gastronomia,0.00,4950.00,2022-11-07 08:48:29,gabriel.g,2022-11-17 15:04:15,rcarrijo,
1899,,2035,1,0tq4i,0j01z,459,Capacitação de vendas de alta performance para gastronomia,2400.00,0.00,2022-11-07 08:48:29,gabriel.g,2022-11-17 15:04:15,rcarrijo,
1900,,2035,1,0tq4i,0j01z,459,Capacitação de vendas de alta performance para gastronomia,0.00,1650.00,2022-11-07 08:48:29,gabriel.g,2022-11-17 15:04:15,rcarrijo,
1901,,2035,2,0tq4i,0j01z,460,Consultoria financeira,0.00,12446.00,2022-11-07 08:52:52,gabriel.g,2023-02-03 16:21:55,amauger,
1903,,2035,2,0tq4i,0j01z,459,Consultoria financeira,4849.00,0.00,2022-11-07 08:52:53,gabriel.g,2023-02-03 16:21:55,amauger,
1904,,2035,2,0tq4i,0j01z,459,Consultoria financeira,0.00,5334.00,2022-11-07 08:52:53,gabriel.g,2023-02-03 16:21:55,amauger,
1905,,2035,3,0tq4i,0j01z,460,Consultoria de planejamento estratégico,0.00,24500.00,2022-11-07 08:56:24,gabriel.g,2023-02-03 16:23:18,amauger,
1906,,2035,3,0tq4i,0j01z,459,Consultoria de planejamento estratégico,9545.60,0.00,2022-11-07 08:56:25,gabriel.g,2023-02-03 16:23:19,amauger,
1908,,2035,3,0tq4i,0j01z,459,Consultoria de planejamento estratégico,0.00,10500.00,2022-11-07 08:56:25,gabriel.g,2023-02-03 16:23:19,amauger,
1909,,2035,4,0tq4i,0j01z,460,Consultoria de branding & rebranding,0.00,9975.00,2022-11-07 08:59:41,gabriel.g,2023-02-03 16:24:09,amauger,
1910,,2035,4,0tq4i,0j01z,459,Consultoria de branding & rebranding,3886.40,0.00,2022-11-07 08:59:41,gabriel.g,2023-02-03 16:24:09,amauger,
1912,,2035,4,0tq4i,0j01z,459,Consultoria de branding & rebranding,0.00,4275.00,2022-11-07 08:59:41,gabriel.g,2023-02-03 16:24:10,amauger,
1913,,2035,5,0tq4i,0j01z,460,"Gestão, estruturação, monitoramento e pesquisa de resultados",0.00,1200.00,2022-11-07 09:03:05,gabriel.g,2023-02-03 16:24:56,amauger,
1914,,2035,5,0tq4i,0j01z,459,"Gestão, estruturação, monitoramento e pesquisa de resultados",1050.00,0.00,2022-11-07 09:03:06,gabriel.g,2023-02-03 16:24:56,amauger,
1916,,2036,1,0tq4i,0j01z,458,Capacitação de vendas de alta performance para gastronomia,0.00,9450.00,2022-11-07 09:16:28,gabriel.g,2023-02-03 16:27:57,amauger,
1917,,2036,1,0tq4i,0j01z,457,Capacitação de vendas de alta performance para gastronomia,1895.46,0.00,2022-11-07 09:16:28,gabriel.g,2023-02-03 16:27:57,amauger,
1919,,2036,1,0tq4i,0j01z,457,Capacitação de vendas de alta performance para gastronomia,0.00,4050.00,2022-11-07 09:16:28,gabriel.g,2023-02-03 16:27:58,amauger,
1921,,2036,2,0tq4i,0j01z,458,Visita a Mega Artesanal,0.00,2800.00,2022-11-07 09:29:02,gabriel.g,2023-02-03 16:29:04,amauger,
1923,,2036,2,0tq4i,0j01z,457,Visita a Mega Artesanal,0.00,4200.00,2022-11-07 09:29:02,gabriel.g,2023-02-03 16:29:05,amauger,
1926,,2036,3,0tq4i,0j01z,458,Mentoria Empreendedora,0.00,14115.00,2022-11-07 09:39:46,gabriel.g,2022-11-23 10:31:29,gabriel.g,
1927,,2036,3,0tq4i,0j01z,457,Mentoria Empreendedora,6843.84,0.00,2022-11-07 09:39:46,gabriel.g,2022-11-23 10:31:29,gabriel.g,
1928,,2036,3,0tq4i,0j01z,457,Mentoria Empreendedora,0.00,4705.00,2022-11-07 09:39:46,gabriel.g,2022-11-23 10:31:29,gabriel.g,
1929,,2036,4,0tq4i,0j01z,458,"Treinamento redes sociais, e-commerce e estratégias de vendas",0.00,6442.47,2022-11-07 09:45:12,gabriel.g,2023-02-03 16:30:13,amauger,
1930,,2036,4,0tq4i,0j01z,457,"Treinamento redes sociais, e-commerce e estratégias de vendas",4909.98,0.00,2022-11-07 09:45:12,gabriel.g,2023-02-03 16:30:13,amauger,
1935,,2036,4,0tq4i,0j01z,457,"Treinamento redes sociais, e-commerce e estratégias de vendas",0.00,2147.53,2022-11-07 09:45:13,gabriel.g,2023-02-03 16:30:13,amauger,
1936,,2036,5,0tq4i,0j01z,458,"Gestão, estruturação, monitoramento e pesquisa de resultados",0.00,1200.00,2022-11-07 09:47:43,gabriel.g,2022-11-23 10:33:14,gabriel.g,
1937,,2036,5,0tq4i,0j01z,457,"Gestão, estruturação, monitoramento e pesquisa de resultados",1450.00,0.00,2022-11-07 09:47:43,gabriel.g,2022-11-23 10:33:15,gabriel.g,
1938,,2037,1,0tq4i,0j01z,461,Consultoria em Gestão de Pessoas,0.00,23780.00,2022-11-07 10:34:37,gabriel.g,2023-02-03 16:31:07,amauger,
1940,,2037,1,0tq4i,0j01z,462,Consultoria em Gestão de Pessoas,6385.46,0.00,2022-11-07 10:34:37,gabriel.g,2023-02-03 16:31:08,amauger,
1941,,2037,1,0tq4i,0j01z,462,Consultoria em Gestão de Pessoas,0.00,11340.00,2022-11-07 10:34:38,gabriel.g,2023-02-03 16:31:08,amauger,
1942,,2037,2,0tq4i,0j01z,461,Capacitação em gestão empresarial,0.00,29750.06,2022-11-07 10:38:47,gabriel.g,2023-02-03 16:32:04,amauger,
1947,,2037,2,0tq4i,0j01z,462,Capacitação em gestão empresarial,11591.02,0.00,2022-11-07 10:38:48,gabriel.g,2023-02-03 16:32:04,amauger,
1948,,2037,2,0tq4i,0j01z,462,Capacitação em gestão empresarial,0.00,12749.94,2022-11-07 10:38:48,gabriel.g,2023-02-03 16:32:04,amauger,
1949,,2037,3,0tq4i,0j01z,461,Curso de osciloscópio,0.00,21560.00,2022-11-07 10:42:47,gabriel.g,2023-02-03 16:32:59,amauger,
1950,,2037,3,0tq4i,0j01z,462,Curso de osciloscópio,8400.00,0.00,2022-11-07 10:42:47,gabriel.g,2023-02-03 16:32:59,amauger,
1954,,2037,3,0tq4i,0j01z,462,Curso de osciloscópio,0.00,9240.00,2022-11-07 10:42:48,gabriel.g,2023-02-03 16:32:59,amauger,
1956,,2037,4,0tq4i,0j01z,461,"Gestão, estruturação, monitoramento e pesquisa de resultados",0.00,1200.00,2022-11-07 10:45:47,gabriel.g,2022-11-23 10:43:56,gabriel.g,
1957,,2037,4,0tq4i,0j01z,462,"Gestão, estruturação, monitoramento e pesquisa de resultados",5000.00,0.00,2022-11-07 10:45:47,gabriel.g,2022-11-23 10:43:57,gabriel.g,
1958,,2034,1,0tq4i,0j01z,455,Capacitação em vendas,0.00,12000.00,2022-11-23 21:09:46,gabriel.g,2022-11-24 14:20:43,rcarrijo,
1959,,2034,2,0tq4i,0j01z,455,Consultoria em vendas,0.00,24000.00,2022-11-23 21:10:10,gabriel.g,2022-11-23 21:10:10,gabriel.g,
1960,,2034,3,0tq4i,0j01z,456,"Gestão, estruturação, monitoramento e pesquisa de resultados",0.00,0.00,2022-11-24 14:22:14,rcarrijo,2022-11-24 14:22:14,rcarrijo,
1961,,2038,1,0tq4i,0j01z,463,CURSO DE FOTOGRAFIA,0.00,4563.99,2022-11-25 10:14:03,gabriel.g,2022-11-25 10:14:03,gabriel.g,
1962,,2038,1,0tq4i,0j01z,464,CURSO DE FOTOGRAFIA,1778.18,1956.01,2022-11-25 10:14:03,gabriel.g,2022-11-25 10:14:03,gabriel.g,
1963,,2038,2,0tq4i,0j01z,463,CORTE DE CABELO NÍVEIS l E ll,0.00,32432.14,2022-11-25 10:14:42,gabriel.g,2023-02-03 14:55:22,gabriel.g,
1964,,2038,2,0tq4i,0j01z,464,CORTE DE CABELO NÍVEIS l E ll,9964.80,16838.10,2022-11-25 10:14:42,gabriel.g,2023-02-03 14:55:22,gabriel.g,
1965,,2038,3,0tq4i,0j01z,463,SAÚDE OCULAR PARA LASHES,0.00,840.00,2022-11-25 10:15:34,gabriel.g,2023-02-03 10:51:14,gabriel.g,
1966,,2038,3,0tq4i,0j01z,464,SAÚDE OCULAR PARA LASHES,327.27,360.00,2022-11-25 10:15:35,gabriel.g,2023-02-03 10:51:14,gabriel.g,
1967,,2038,4,0tq4i,0j01z,463,GESTÃO PARA ÁREA DE ESTÉTICA,0.00,3500.00,2022-11-25 10:16:12,gabriel.g,2023-02-03 10:52:05,gabriel.g,
1968,,2038,4,0tq4i,0j01z,464,GESTÃO PARA ÁREA DE ESTÉTICA,1363.64,1500.00,2022-11-25 10:16:12,gabriel.g,2023-02-03 10:52:06,gabriel.g,
1969,,2038,5,0tq4i,0j01z,463,DESINIBIÇÃO E ORATÓRIA,0.00,4088.00,2022-11-25 10:17:03,gabriel.g,2023-02-03 10:49:43,gabriel.g,
1970,,2038,5,0tq4i,0j01z,464,DESINIBIÇÃO E ORATÓRIA,1592.80,1752.00,2022-11-25 10:17:04,gabriel.g,2023-02-03 10:49:43,gabriel.g,
1971,,2038,6,0tq4i,0j01z,463,COLORAÇÃO PESSOAL,0.00,2800.00,2022-11-25 10:17:51,gabriel.g,2022-11-25 10:17:51,gabriel.g,
1972,,2038,6,0tq4i,0j01z,464,COLORAÇÃO PESSOAL,1090.92,1200.00,2022-11-25 10:17:52,gabriel.g,2022-11-25 10:17:52,gabriel.g,
1973,,2038,7,0tq4i,0j01z,463,BEAUTY FAIR,0.00,4900.00,2022-11-25 10:18:25,gabriel.g,2023-02-03 14:56:50,gabriel.g,
1974,,2038,7,0tq4i,0j01z,464,BEAUTY FAIR,0.00,7350.00,2022-11-25 10:18:26,gabriel.g,2023-02-03 10:52:59,gabriel.g,
1975,,2038,8,0tq4i,0j01z,463,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,1200.00,2022-11-25 10:19:02,gabriel.g,2022-11-25 10:19:02,gabriel.g,
1976,,2038,8,0tq4i,0j01z,464,"Gestão, estruturação, monitoramento, pesquisa de resultados",8000.00,0.00,2022-11-25 10:19:02,gabriel.g,2022-11-25 10:19:02,gabriel.g,
1977,,2039,1,0tq4i,0j01z,465,CONSULTORIA DE MARKETING,0.00,13090.00,2022-11-25 12:03:51,gabriel.g,2022-11-25 12:03:51,gabriel.g,
1978,,2039,1,0tq4i,0j01z,466,CONSULTORIA DE MARKETING,5100.00,5610.00,2022-11-25 12:03:51,gabriel.g,2022-11-25 12:03:51,gabriel.g,
1979,,2039,2,0tq4i,0j01z,465,GRAMADO SUMMIT,0.00,4400.00,2022-11-25 12:04:51,gabriel.g,2023-02-03 11:31:34,gabriel.g,
1980,,2039,2,0tq4i,0j01z,466,GRAMADO SUMMIT,0.00,6600.00,2022-11-25 12:04:52,gabriel.g,2023-02-03 11:31:35,gabriel.g,
1981,,2039,3,0tq4i,0j01z,465,FORMAÇÃO DE ORADORES E PALESTRANTES,0.00,17712.00,2022-11-25 12:05:43,gabriel.g,2022-11-25 12:05:43,gabriel.g,
1982,,2039,3,0tq4i,0j01z,466,FORMAÇÃO DE ORADORES E PALESTRANTES,6710.00,6888.00,2022-11-25 12:05:43,gabriel.g,2023-02-03 11:28:07,gabriel.g,
1983,,2039,4,0tq4i,0j01z,465,CAPACITAÇÃO EM BRANDING,0.00,6440.00,2022-11-25 12:14:06,gabriel.g,2022-11-25 12:14:06,gabriel.g,
1984,,2039,4,0tq4i,0j01z,466,CAPACITAÇÃO EM BRANDING,2510.12,2760.00,2022-11-25 12:14:07,gabriel.g,2023-02-03 11:28:54,gabriel.g,
1987,,2039,5,0tq4i,0j01z,465,PLATAFORMA DE CURSOS ONLINE PERESTROIKA,0.00,5075.00,2022-11-25 12:15:41,gabriel.g,2022-11-25 12:15:41,gabriel.g,
1988,,2039,5,0tq4i,0j01z,466,PLATAFORMA DE CURSOS ONLINE PERESTROIKA,1978.08,2175.00,2022-11-25 12:15:41,gabriel.g,2023-02-03 11:29:33,gabriel.g,
1989,,2039,6,0tq4i,0j01z,465,CAPACITAÇÃO PARA CRIAÇÃO DE CONTEÚDOS,0.00,3500.00,2022-11-25 12:18:02,gabriel.g,2022-11-25 12:18:02,gabriel.g,
1990,,2039,6,0tq4i,0j01z,466,CAPACITAÇÃO PARA CRIAÇÃO DE CONTEÚDOS,1363.91,1500.00,2022-11-25 12:18:03,gabriel.g,2023-02-03 11:30:10,gabriel.g,
1991,,2039,7,0tq4i,0j01z,465,PNL EM VENDAS,0.00,980.00,2022-11-25 12:18:39,gabriel.g,2022-11-25 12:18:39,gabriel.g,
1992,,2039,7,0tq4i,0j01z,466,PNL EM VENDAS,382.00,420.00,2022-11-25 12:18:39,gabriel.g,2023-02-03 11:30:31,gabriel.g,
1993,,2039,8,0tq4i,0j01z,465,"Gestão, estruturação, monitoramento e pesquisa de resultados",0.00,1200.00,2022-11-25 12:19:12,gabriel.g,2022-11-25 12:19:12,gabriel.g,
1994,,2039,8,0tq4i,0j01z,466,"Gestão, estruturação, monitoramento e pesquisa de resultados",3100.00,0.00,2022-11-25 12:19:12,gabriel.g,2023-02-03 11:32:19,gabriel.g,
1995,,2040,1,0tq4i,0j01z,467,Rd Summit,0.00,8820.00,2022-11-25 15:55:55,gabriel.g,2022-11-25 15:55:55,gabriel.g,
1996,,2040,1,0tq4i,0j01z,468,Rd Summit,0.00,3780.00,2022-11-25 15:55:55,gabriel.g,2023-02-03 15:16:13,gabriel.g,
1997,,2040,2,0tq4i,0j01z,467,Gramado Summit,0.00,15750.00,2022-11-25 15:56:35,gabriel.g,2022-11-25 15:56:35,gabriel.g,
1998,,2040,2,0tq4i,0j01z,468,Gramado Summit,0.00,6750.00,2022-11-25 15:56:35,gabriel.g,2023-02-03 15:17:02,gabriel.g,
1999,,2040,3,0tq4i,0j01z,467,Mentoria em Marketing Analítico,0.00,8400.00,2022-11-25 15:57:19,gabriel.g,2022-11-25 15:57:19,gabriel.g,
2000,,2040,3,0tq4i,0j01z,468,Mentoria em Marketing Analítico,3272.70,3600.00,2022-11-25 15:57:19,gabriel.g,2022-11-25 15:57:19,gabriel.g,
2001,,2040,4,0tq4i,0j01z,467,Mentoria LGPD,0.00,10080.00,2022-11-25 15:57:54,gabriel.g,2022-11-25 15:57:54,gabriel.g,
2002,,2040,4,0tq4i,0j01z,468,Mentoria LGPD,3927.30,4320.00,2022-11-25 15:57:54,gabriel.g,2022-11-25 15:57:54,gabriel.g,
2003,,2040,5,0tq4i,0j01z,467,Capacitação em programa de educação continuada em análise de dados,0.00,2800.00,2022-11-25 15:58:31,gabriel.g,2022-11-25 15:58:31,gabriel.g,
2004,,2040,5,0tq4i,0j01z,468,Capacitação em programa de educação continuada em análise de dados,1090.80,1200.00,2022-11-25 15:58:31,gabriel.g,2022-11-25 15:58:31,gabriel.g,
2005,,2040,6,0tq4i,0j01z,467,Capacitação em Competências Interpessoais,0.00,51205.00,2022-11-25 15:59:02,gabriel.g,2022-11-25 15:59:02,gabriel.g,
2006,,2040,6,0tq4i,0j01z,468,Capacitação em Competências Interpessoais,19944.20,21945.00,2022-11-25 15:59:03,gabriel.g,2022-11-25 15:59:03,gabriel.g,
2007,,2040,7,0tq4i,0j01z,467,Capacitação em Qualificação ESG,0.00,4200.00,2022-11-25 15:59:47,gabriel.g,2022-11-25 15:59:47,gabriel.g,
2008,,2040,7,0tq4i,0j01z,468,Capacitação em Qualificação ESG,1633.92,1800.00,2022-11-25 15:59:47,gabriel.g,2022-11-25 15:59:47,gabriel.g,
2009,,2040,8,0tq4i,0j01z,467,Capacitação em Certificação de Auditor Líder em Sistema de Gestão Integrado,0.00,4480.00,2022-11-25 16:00:23,gabriel.g,2022-11-25 16:00:23,gabriel.g,
2010,,2040,8,0tq4i,0j01z,468,Capacitação em Certificação de Auditor Líder em Sistema de Gestão Integrado,1745.60,1920.00,2022-11-25 16:00:23,gabriel.g,2022-11-25 16:00:23,gabriel.g,
2011,,2040,9,0tq4i,0j01z,467,Capacitação em Governança Corporativa,0.00,2520.00,2022-11-25 16:00:37,gabriel.g,2022-11-25 16:00:37,gabriel.g,
2012,,2040,9,0tq4i,0j01z,468,Capacitação em Governança Corporativa,990.00,1080.00,2022-11-25 16:00:57,gabriel.g,2022-11-25 16:00:57,gabriel.g,
2013,,2040,10,0tq4i,0j01z,467,"Gestão, estruturação, monitoramento e pesquisa de resultados",0.00,1200.00,2022-11-25 16:01:32,gabriel.g,2022-11-25 16:01:32,gabriel.g,
2014,,2040,10,0tq4i,0j01z,468,"Gestão, estruturação, monitoramento e pesquisa de resultados",12600.00,0.00,2022-11-25 16:01:32,gabriel.g,2023-02-03 15:19:41,gabriel.g,
2016,,2031,1,091y4,00yet,469,Evento de Lançamento - 1º Convocatória AFTs - Brasil + Mercosul,0.00,70672.69,2022-12-20 11:27:05,amauger,2022-12-20 11:27:05,amauger,
2017,,2031,1,0depl,00yet,469,Evento de Lançamento - 1º Convocatória AFTs - Brasil + Mercosul,0.00,6863.09,2022-12-20 11:27:56,amauger,2022-12-20 11:27:56,amauger,
2018,,2031,2,06ui3,00yet,469,Reunião Consórcio - Lima - Peru,0.00,11212.98,2022-12-20 11:32:29,amauger,2022-12-20 11:32:29,amauger,
2019,,2041,1,0tq4i,0j01z,470,Capacitação In-Vend@s,0.00,7645.00,2023-01-04 14:44:00,gabriel.g,2023-01-04 14:44:00,gabriel.g,
2020,,2041,1,0tq4i,0j01z,471,Capacitação In-Vend@s,0.00,6255.00,2023-01-04 14:44:00,gabriel.g,2023-01-04 14:44:00,gabriel.g,
2021,,2041,2,0tq4i,0j01z,470,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,535.15,2023-01-04 14:44:43,gabriel.g,2023-01-04 14:44:43,gabriel.g,
2022,,2041,2,0tq4i,0j01z,471,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,437.85,2023-01-04 14:44:44,gabriel.g,2023-01-04 14:44:44,gabriel.g,
2023,,2042,1,0tq4i,0j01z,472,Treinamento de Vendas - MASTERMIND,0.00,52547.00,2023-01-04 15:15:49,gabriel.g,2023-01-04 15:15:49,gabriel.g,
2024,,2042,1,0tq4i,0j01z,473,Treinamento de Vendas - MASTERMIND,0.00,42993.00,2023-01-04 15:15:49,gabriel.g,2023-01-04 15:15:49,gabriel.g,
2025,,2042,2,0tq4i,0j01z,472,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,3678.29,2023-01-04 15:16:24,gabriel.g,2023-01-04 15:16:24,gabriel.g,
2026,,2042,2,0tq4i,0j01z,473,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,3021.71,2023-01-04 15:16:24,gabriel.g,2023-01-04 15:16:24,gabriel.g,
2027,,2043,1,0tq4i,0j01z,474,Evento de promoção da marca das escolas,0.00,9100.00,2023-01-04 16:51:23,gabriel.g,2023-01-04 16:51:23,gabriel.g,
2028,,2043,1,0tq4i,0j01z,475,Evento de promoção da marca das escolas,2545.45,4900.00,2023-01-04 16:51:24,gabriel.g,2023-01-04 16:51:24,gabriel.g,
2029,,2043,2,0tq4i,0j01z,474,Consultoria adequação a LGPD,0.00,31104.00,2023-01-04 16:52:02,gabriel.g,2023-01-04 16:52:02,gabriel.g,
2030,,2043,2,0tq4i,0j01z,475,Consultoria adequação a LGPD,7953.00,17496.00,2023-01-04 16:52:02,gabriel.g,2023-01-04 16:52:02,gabriel.g,
2031,,2043,3,0tq4i,0j01z,474,Consultoria em Marketing,0.00,21312.00,2023-01-04 16:52:47,gabriel.g,2023-01-04 16:52:47,gabriel.g,
2032,,2043,3,0tq4i,0j01z,475,Consultoria em Marketing,5450.00,11988.00,2023-01-04 16:52:47,gabriel.g,2023-01-04 16:52:47,gabriel.g,
2033,,2043,4,0tq4i,0j01z,474,Formação de Líderes,0.00,9045.00,2023-01-04 16:53:41,gabriel.g,2023-01-04 16:53:41,gabriel.g,
2034,,2043,4,0tq4i,0j01z,475,Formação de Líderes,2837.04,4455.00,2023-01-04 16:53:41,gabriel.g,2023-01-04 16:53:41,gabriel.g,
2035,,2043,5,0tq4i,0j01z,474,PNL em vendas,0.00,4690.00,2023-01-04 16:54:22,gabriel.g,2023-01-04 16:54:22,gabriel.g,
2036,,2043,5,0tq4i,0j01z,475,PNL em vendas,1528.00,2310.00,2023-01-04 16:54:23,gabriel.g,2023-01-04 16:54:23,gabriel.g,
2037,,2043,6,0tq4i,0j01z,474,Jornada pedagógica,0.00,5359.96,2023-01-04 16:54:57,gabriel.g,2023-01-04 16:54:57,gabriel.g,
2038,,2043,6,0tq4i,0j01z,475,Jornada pedagógica,1746.00,2640.04,2023-01-04 16:54:57,gabriel.g,2023-01-04 16:54:57,gabriel.g,
2039,,2043,7,0tq4i,0j01z,474,Capacitação fotografia como registro pedagógico,0.00,700.00,2023-01-04 16:55:41,gabriel.g,2023-01-04 16:55:41,gabriel.g,
2040,,2043,7,0tq4i,0j01z,475,Capacitação fotografia como registro pedagógico,272.73,300.00,2023-01-04 16:55:41,gabriel.g,2023-01-04 16:55:41,gabriel.g,
2041,,2043,8,0tq4i,0j01z,474,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,1200.00,2023-01-04 16:56:16,gabriel.g,2023-01-04 16:56:16,gabriel.g,
2042,,2043,8,0tq4i,0j01z,475,"Gestão, estruturação, monitoramento, pesquisa de resultados",1200.00,0.00,2023-01-04 16:56:16,gabriel.g,2023-01-04 16:56:16,gabriel.g,
2043,,2044,1,0tq4i,0j01z,476,Formação de Líderes,0.00,5625.00,2023-01-05 09:46:07,gabriel.g,2023-01-05 09:46:07,gabriel.g,
2044,,2044,1,0tq4i,0j01z,477,Formação de Líderes,2728.00,1875.00,2023-01-05 09:46:07,gabriel.g,2023-01-05 09:46:07,gabriel.g,
2045,,2044,2,0tq4i,0j01z,476,Consultoria Financeira,0.00,9147.60,2023-01-05 09:47:04,gabriel.g,2023-01-05 09:47:04,gabriel.g,
2046,,2044,2,0tq4i,0j01z,477,Consultoria Financeira,2772.00,4712.40,2023-01-05 09:47:04,gabriel.g,2023-01-05 09:47:04,gabriel.g,
2047,,2044,3,0tq4i,0j01z,476,Consultoria Comercial,0.00,26880.00,2023-01-05 09:47:46,gabriel.g,2023-01-05 09:47:46,gabriel.g,
2048,,2044,3,0tq4i,0j01z,477,Consultoria Comercial,6873.00,15120.00,2023-01-05 09:47:46,gabriel.g,2023-01-05 09:47:46,gabriel.g,
2049,,2044,4,0tq4i,0j01z,476,Consultoria adequação a LGPD,0.00,10368.00,2023-01-05 09:48:20,gabriel.g,2023-01-05 09:48:20,gabriel.g,
2050,,2044,4,0tq4i,0j01z,477,Consultoria adequação a LGPD,2651.00,5832.00,2023-01-05 09:48:20,gabriel.g,2023-01-05 09:48:20,gabriel.g,
2051,,2044,5,0tq4i,0j01z,476,Consultoria em Marketing,0.00,19448.00,2023-01-05 09:48:53,gabriel.g,2023-01-05 09:48:53,gabriel.g,
2052,,2044,5,0tq4i,0j01z,477,Consultoria em Marketing,5440.00,10472.00,2023-01-05 09:48:53,gabriel.g,2023-01-05 09:48:53,gabriel.g,
2053,,2044,6,0tq4i,0j01z,476,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,1200.00,2023-01-05 09:49:20,gabriel.g,2023-01-05 09:49:20,gabriel.g,
2054,,2044,6,0tq4i,0j01z,477,"Gestão, estruturação, monitoramento, pesquisa de resultados",1000.00,0.00,2023-01-05 09:49:20,gabriel.g,2023-01-05 09:49:20,gabriel.g,
2055,,2045,1,0tq4i,0j01z,478,Capacitação em Competências Interpessoais,0.00,36750.00,2023-01-05 10:30:48,gabriel.g,2023-01-05 10:30:48,gabriel.g,
2056,,2045,1,0tq4i,0j01z,479,Capacitação em Competências Interpessoais,14318.99,15750.00,2023-01-05 10:30:48,gabriel.g,2023-01-05 10:30:48,gabriel.g,
2057,,2045,2,0tq4i,0j01z,478,Formação de Líderes,0.00,5249.99,2023-01-05 10:31:42,gabriel.g,2023-01-05 10:31:42,gabriel.g,
2058,,2045,2,0tq4i,0j01z,479,Formação de Líderes,2046.00,2250.01,2023-01-05 10:31:42,gabriel.g,2023-01-05 10:31:42,gabriel.g,
2059,,2045,3,0tq4i,0j01z,478,Consultoria em Planejamento Estratégico,0.00,11200.00,2023-01-05 10:32:15,gabriel.g,2023-01-05 10:32:15,gabriel.g,
2060,,2045,3,0tq4i,0j01z,479,Consultoria em Planejamento Estratégico,4364.00,4800.00,2023-01-05 10:32:15,gabriel.g,2023-01-05 10:32:15,gabriel.g,
2061,,2045,4,0tq4i,0j01z,478,Plataforma de cursos online Perestroika,0.00,8120.00,2023-01-05 10:32:53,gabriel.g,2023-01-05 10:32:53,gabriel.g,
2062,,2045,4,0tq4i,0j01z,479,Plataforma de cursos online Perestroika,3164.00,3480.00,2023-01-05 10:32:53,gabriel.g,2023-01-05 10:32:53,gabriel.g,
2063,,2045,5,0tq4i,0j01z,478,Curso Metodologia de Análise e Solução de Problemas – MASP,0.00,2450.00,2023-01-05 10:33:42,gabriel.g,2023-01-05 10:33:42,gabriel.g,
2064,,2045,5,0tq4i,0j01z,479,Curso Metodologia de Análise e Solução de Problemas – MASP,955.00,1050.00,2023-01-05 10:33:42,gabriel.g,2023-01-05 10:33:42,gabriel.g,
2065,,2045,6,0tq4i,0j01z,478,"Gestão, estruturação, monitoramento, pesquisa de resultados",0.00,1200.00,2023-01-05 10:34:15,gabriel.g,2023-01-05 10:34:15,gabriel.g,
