idassociacao,idfederacao,nmrazao,nucnpj,dtfundacao,idcidade,nucep,nunumero,dscomplemento,nufone,nufax,nufone2,dsemail,dshomepage,flativo,flvalidado,dsendereco,dsbairro,idbanco,dsagencia,dsconta,dtultimaatualizacao,dtatualizacao,idgestorassociacao,id_tipo_entidade,id_antigo,sigla,sigla_unica,logoentidade,usuario_inclusao,usuario_alteracao,data_inclusao,data_alteracao,dsestado,idpais,nmrassociados
11389,57,Assoc Coml Indl Olimpia,46932356000164,,9425,15400000,880,AO LADO DA DELPOL,1732816222,,1732816222,acio@uol.com.br,www.aciolimpia.com.br,S,t,rua sao Joao 880 ao Lada da Delpol,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11390,57,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE ORINDIUVA,00743669000173,,9430,15480000,1,,17 3816-1105,,,associacaocomercialorindiuva@hotmail.com,,S,t,RUA NICANOR DUFLES DE ABREU,CENTRO,,,,2012-12-19,2012-12-19,,1,,,,,sistema,,,,,29,
11391,57,Assoc Coml Emprl de Orlandia,50731074000176,,9431,14620000,523,,1638200800,16 3826-3199,1638200810,aciorlandia@aciorlandia.com.br,www.aceorlandia.com.br,S,t,av. Quatro 523,CENTRO,,,,2023-04-05,2023-04-05,07170692813,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11392,57,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE PARANAPUA,03610181000166,,9454,15745000,00,RODOVIÁRIA,17 3648-1243,,,,,S,t,"AV. JÚLIO AMARAL, S/Nº",CENTRO,,,,2009-05-28,2009-05-28,,1,,,,,sistema,,,,,29,
11393,57,Assoc Coml Emprl de Pariquera acu,55675938000101,,9457,11930000,115,SALA 1,1338562310,,1338562310,noemi_ace@hotmail.com,não tem,S,t,rua Pedro Bonne 115 Sala 01,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11394,57,Assoc Coml e Indl de Pauliceia,02656769000198,,9463,17990000,1426,,1838761167,18 3876-1246,1838761167,cle-oz@hotmail.com,acip-pauliceia@hotmail.com,S,t,av. Paulista 1426,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11395,57,Assoc Coml Indl Paulinia,48621478000165,,9464,13140031,398,,1939332133,19 3874-3107,1999342353,acip@dglnet.com.br,www.acipaulinia.com.br,S,t,rua Maria das Dores Leal de Queiroz 398,JARDIM DOS CALEGARIS,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11396,57,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE PEDRO DE TOLEDO E ITARIRI,03146513000101,,9476,11790000,265,,13 3419-1600,,,acepti@itelefonica.com.br,,S,t,RUA ARACI,CENTRO,,,,2009-05-12,2009-05-12,,1,,,,,sistema,,,,,29,
11397,57,Assoc Coml Emprl Penapolis,48424063000100,,9477,16306550,756,cx 208,1836521180,18 3652-5534,1896886367,aceplis@hotmail.com,www.acepenapolis.com.br,S,t,Sargento Luciano Arnaldo Covolan 1055,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11398,57,Assoc Coml Emprl de Peruibe,51669539000179,,9480,11750000,461,,1334552507,13 3453-3438,1334559595,acepsp@uol.com.br,www.aceperuibe.com.br,S,t,rua Aurélio Ferrara 65,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11399,57,Assoc Coml Empr de Pradopolis,68322064000142,,9526,14850000,1404,,1639812132,,1639812132,acepradopolis@yahoo.com.br,,S,t,Praca pio xii 1404,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11400,57,Assoc Coml Emprl de Primavera/rosana,51395903000150,,9534,19274000,29,QUADRA 52A,1832841044,18 3284-1803,1832841044,aceprimavera@bol.com.br,www.aceprimaverarosana.com.br,S,t,Calcada Ipanema 29 Quadra 52 a,PORTO PRIMAVERA,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11401,57,Assoc Coml Indl Regente Feijo,00214062000104,,9547,19570000,295,,1832791023,18 3279-2772,1832791023,enfoqueempresarial2@hotmail.com,http://www.acirf.com.br,S,t,Avenida Jose Bonifacio 84,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11402,57,Assoc Coml Emprl de Ribeirao Bonito,03079382000189,,9553,13580000,152,,1633443827,,1633443827,acerb_rb@hotmail.com,www.acerb.com.br,S,t,rua gov Pedro de Toledo 152,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11403,57,Assoc Coml Empr Rincao,02550478000110,,9564,14830000,594,,1633953158,16 3395-1399,1633953158,acsppirao@globo.com,www.acrrincao.com,S,t,rua 21 de Novembro 594,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11404,57,Assoc Coml Indl de Riolandia,04470440000163,,9569,15495000,1337,,1732911620,,1732911620,aci_riola@hotmail.com,acir_riola@hotmail.com,S,t,rua 10 775,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11405,57,Assoc Coml Indl Santa Barbara d Oeste,47719141000122,,9595,13450015,490,,1934991244,,1934991244,acisb@acisbsbo.com.br,http://www.acisbsbo.com.br,S,t,Duque de Caxias 490,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11406,57,Assoc Coml Indl Santa Isabel,49905805000173,,9608,7500000,62,CX 104,1146562669,11 4656-2911,1146562911,orlandoace@uol.com.br,santaisabel@sii-facesp.com.br,S,t,rua Imp. d. Ter. Cristina 62 cx. Postal 104,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11407,57,Assoc Coml Indl Serv Educ Santana Parnaiba,03019525000167,,9668,6525001,1,,1141565536,,1147052170,acisesp@acisesp.com.br,www.acisesp.org.br,S,t,Tenente Marques 4704,CERQUEIRA CESAR,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11408,57,Assoc Coml Indl Santo Antonio Posse,58383563000196,,9628,13830078,47,,1938961821,19 3896-2199,19971323214,contato@acisaposse.com.br,www.acisaposse.com.br,S,t,Joro Carlos da Cunha 26,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11409,57,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE SANTO ANTONIO DO JARDIM,54682455000163,,9630,13995000,74,,19 3654-2017,19 3654-1418,,fabiulateixeira@hotmail.com,,S,t,RUA NAMEM ELIAS,CENTRO,,,,2010-09-10,2010-09-10,,1,,,,,sistema,,,,,29,
11410,57,Assoc Coml Agric sto Antonio Pinhal,69114809000140,,9632,12450000,53,,1236661444,,1297114773,acasap@terra.com.br,www.acasap.com.br,S,t,av Ministro Nelson Hungria 44,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11411,57,Assoc Coml Indl sao Bento Sapucai,60126364000144,,9639,12490000,92,Loja 03,1239711467,,1239711467,acisb@acisb.com.br,www.acisb.com.br,S,t,av. Conselheiro Rodrigues Alves 92 Loja 3,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11412,57,Assoc Coml Indl sao Caetano do sul,59327122000130,,9642,9520060,318,,1128883400,11 2888-3422,1128883423,aciscs@aciscs.com.br,http://www.aciscs.com.br,S,t,Amazonas 318,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11413,57,Assoc Coml Indl sao Carlos,59621003000195,,9643,13560640,415,,1633621900,16 3362-1906,1633621900,acisc@acisc.com.br,www.acisc.com.br,S,t,General Osorio 401,JARDIM SAO CARLOS,,,,2023-04-05,2023-04-05,07170692813,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11414,57,Assoc Coml Indl sao Joaquim da Barra,59851063000102,,9654,14600000,1333,,1638181256,16 3818-0007,1638181256,acisjb@acisjb.com.br,www.acisjb.com.br,S,t,rua Piauí 1494,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11415,57,Assoc Coml Emprl de sao Jose da Bela Vista,05495654000157,,9655,14440000,951,,1631421398,16 3142-1693,1631421398,aceb@vistanet.com.br,,S,t,rua Capitao Anselmo Diniz 951,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11416,57,Assoc Coml Indl sao Jose dos Campos,60179769000140,,9660,12210100,56,1 A,1239044000,,1239044000,presidencia@acisjc.com.br,http://www.acisjc.com.br,S,t,Francisco Paes 56 1a,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11417,57,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE SÃO LOURENÇO DA SERRA,07040921000127,,9661,6890000,87,SALA 04,11 4686-3580,,,atendimento@acesls.com.br,www.acesls.com.br,S,t,RUA ANA EMILIA MENDES,CENTRO,,,,2012-12-18,2012-12-18,,1,,,,,sistema,,,,,29,
11418,57,Assoc Coml Indl sao Luiz Paraitinga,02011647000144,,9663,12140000,109,,1236712333,,1296183263,contato@acislp.com.br,www.acislp.com.br,S,t,rua Coronel Domingues de Castro 128 Sala 03,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11419,57,Assoc Coml Indl sao Pedro,48818173000148,,9669,13520000,231,,1934819030,,19999247642,acisp@acispsaopedro.com.br,http://www.acispsaopedro.com.br,S,t,av. dos Imigrantes 231,SÃO BENEDITO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11420,57,Assoc Coml sao Vicente,51082659000175,,9678,11310070,1238,,1335692910,13 3569-2919,1335692900,acesv@uol.com.br,www.acesaovicente.com.br,S,t,Jacob Emerick 1238,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11421,57,Assoc Coml Emprl de Sarapui,71565519000165,,9680,18225000,78,,1532761597,15 3276-1315,15997760327,acsarapui@acsarapui.com.br,www.acesarapui.com.br,S,t,rua Octávio Alameda Cerqueira 35,,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11422,57,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE SETE BARRAS,06173830000105,,9687,11910000,1096,,13 3872-1100,13 3872-1816,,acesetebarras@gmail.com,,S,t,RUA JÚLIO PRESTES,CENTRO,,,,2012-12-06,2012-12-06,,1,,,,,sistema,,,,,29,
11423,57,Assoc Coml Indl Severinia,63892897000125,,9688,14735000,650,,1738171546,,1738171546,ednaldo.lopes@gmail.com,www.aciseverinia.com.br,S,t,rua Aniceto Domingues 650,CENTRO,,,,2023-04-05,2023-04-05,05837319883,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11424,57,"ASSOCIAÇÃO COMERCIAL, EMPRESARIAL E AGRIC DE SUD MENNUCCI",07652000000115,,9698,15360000,574,,18 3786-7616,18 3786-9600,,aceassud@yahoo.com.br,,S,t,RUA CICERO CASTILHO CUNHA,CENTRO,,,,2012-12-19,2012-12-19,,1,,,,,sistema,,,,,29,
11425,57,Assoc Coml Indl Agrop Sumare,51915072000108,,9700,13170005,1212,,1938738700,19 3873-8713,19987371998,acias@acias.com.br,http://www.acias.com.br,S,t,Antonio Jorge Chebab 1212,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11426,57,Assoc Coml Emprl Tambau,44727840000126,,9714,13710000,220,,1936731858,19 3673-1627,1936734188,aictambau@netsite.com.br,www.aictambau.com.br,S,t,av. Pref. Theodomiro Celestino 127 Proprio,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11427,57,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE TAPIRAI,66844739000198,,9717,18180000,70,,15 3277-1103,,,acit@ig.com.br,,S,t,RUA PAULO CAVALCANTE MAGALHÃES,CENTRO,,,,2012-12-11,2012-12-11,,1,,,,,sistema,,,,,29,
11428,57,Assoc Coml Emprl Tatui,50820182000115,,9725,18270310,491,1º andar,1532598588,,1598550585,acetatui@terra.com.br,www.portalace.com.br,S,t,Quinze de Novembro 491 1º Andar,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11429,57,Assoc Coml Indl Taubate,72308737000187,,9726,12020060,57,,1221258201,12 3634-8204,1221258218,leila@taubate.com.br,www.taubate.com.br/acit,S,t,Jacques Felix 675,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11430,57,Assoc Coml Indl Tiete,45509296000109,,9735,18530000,560,,1532821291,,1532821291,associacao-comercial@bol.com,www.acet.com.br,S,t,rua sao Benedito 98,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11431,57,Assoc Coml Indl de Tremembe,08199778000183,,9741,12120017,202,SALA 03,1236722020,,1291249915,contato@acitre.com.br,http://.www.acitre.com.br,S,t,"rua Sete de Setembro, 202 202 Sala 03",CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11432,57,Assoc Coml Indl Tupa,72558455000138,,9748,17600380,373,,1434413888,14 3496-1674,1434962482,acitupa@acitupa.com.br,www.acitupa.com.br,S,t,das Bandeiras 373,CENTRO,,,,2023-04-05,2023-04-05,06810904808,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11433,57,Assoc Coml Emprl de Uchoa,08310343000164,,9758,15890000,385,,1738261005,,1798114029,aceu@aceu.org.br,www.aceu.org.br,S,t,Praça Joro Birolli 20,CENTRO,,,,2023-04-05,2023-04-05,12151469816,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11434,57,Assoc Coml Emprl de Urupês,00717599000189,,9763,15850000,296,,1797217922,,1797224593,aciur@aciur.org.br,www.aciur.org.br,S,t,rua Osvaldo Ramalho 485 Casa,CENTRO,,,,2023-04-05,2023-04-05,41294520881,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11435,50,Associacao Comercial Industrial e Agropastoril de Seropedica,02475281000164,,7088,23894814,1,,21972116390,,,aciapseropedica@hotmail.com,www.aciapseropedica.com,S,t,"av. Ministro Fernando Costa, 1119",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIAPS,,,sistema,pesquisa,,2023-04-05,,29,
11436,57,Assoc Coml Indl Valparaiso,51092518000133,,9769,16880000,140,,1834011012,18 3401-2824,1834012824,acivalparaiso@hotmail.com,nt,S,t,rua Paulo Frazilli 140,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11437,57,Assoc Coml Emprl de Varzea Paulista,61702890000178,,9775,13220440,10,,1145951205,11 4595-1205,1145961919,contato@acevarzeapaulista.com.br,www.acevarzeapaulista.com.br,S,t,Cipreste 10,NUCLEO RESIDENCIAL SEQUOIA,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11438,58,Associação Comercial e Industrial de Araguaçu,37344116000158,,9804,77475000,00,,63981393101,63 3394-1392,63 8459-9682,aciaaraguacu@gmail.com,,S,t,"Avenida Araguaia, s/n",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIA,,,sistema,pesquisa,,2023-04-05,,29,
11439,58,Associação Comercial e Industrial de Araguaína,02086650000127,,9805,77813410,3355,,6334113800,63 3411-3801,,aciaraspc@uol.com.br,www.portalaciara.com,S,t,av Filadélfia 3355,JARDIM FILADELFIA,,,,2023-04-05,2023-04-05,,1,,ACIARA,,,sistema,pesquisa,,2023-04-05,,29,
11440,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE BARROLANDIA,,,9817,77665000,,,63 3376-1153,63 3376-1210,,,,N,f,Br 153 Km 430,CENTRO,,,,,,,1,,,,,sistema,,,,,29,
11441,58,ASSOCIAÇÃO COMERCIAL E INDUSTRAIL DE COLMEIA,07550042000145,,9838,77725000,603,SALA B,63 3457-1010,63 3457-1327,,ayanadh@hotmail.com,,S,t,AV. LONGUINHO VIEIRA JUNHO,CENTRO,,,,2009-06-09,2009-06-09,,1,,,,,sistema,,,,,29,
11442,58,"Associação Agropecuária, Comercial e Industrial de Dianópolis",01491349000136,,9848,77300000,14,,63991121201,63 3692-1083,,acidianopolis@brturbo.com.br,não tem,S,t,Avenida 7 de Setembro,,,,,2023-04-05,2023-04-05,,1,,AACID,,,sistema,pesquisa,,2023-04-05,,29,
11443,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE DIVINÓPOLIS,05976649000166,,9849,77670000,623,,63 3531-1160,,,,,N,t,AV. BAHIA,CENTRO,,,,2015-05-14,2009-06-09,,1,,,,,sistema,,,,,29,
11444,58,"Associação Comercial, Industrial e Agropecuária de Guaraí",01785898000113,,9861,77700000,1185,,6334642600,63 3464-5184,63984679699,aciagto@hotmail.com,aciag.btor.app.br,S,t,"av. Araguaia, 1185",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIAG,,,sistema,pesquisa,,2023-04-05,,29,
11445,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE LAJEADO,,,9874,77650000,,,63 8114-0446,-63,,,,N,f,"AV. SÉRGIO NOGUEIRA, 2072",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
11446,58,Associação Comercial Insdustrial e Agropecuaria de Miracema-to,37315678000173,,9881,77650000,477,,6333662016,63 3366-2595,,aciamapwl@uol.com.br,www.aciammiracema.com.br,S,t,"rua 1º de Janeiro, sn",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACIAM,,,sistema,pesquisa,,2023-04-05,,29,
11447,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE PALMEIROPOLIS,03988420000116,,9901,77365000,284,"QUADRA 18, LOTE 11",63 3386-1200,63 3386-1791,,aciapecia@hotmail.com,,S,t,PRAÇA 3 PODERES,CENTRO,,,,2009-06-09,2009-06-09,,1,,,,,sistema,,,,,29,
11448,58,Associação Comercial Empresarial de Paraiso do Tocantins,02479517000130,,9902,77600000,151,,6336023004,63 3620-3004,,atendimento@acipparaiso.com.br,https://portalacip.com.br/,S,t,av Transbrasiliana,SETOR BELA VISTA,,,,2023-04-05,2023-04-05,,1,,ACIP,,,sistema,pesquisa,,2023-04-05,,29,
11449,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE PONTE ALTA  DO TOCANTINS,,,9916,77590000,,,63 3378-1118,63 3378-1122,,,,N,f,AV TIRADENTES QUADRA V LOTE 1/7,CENTRO,,,,,,,1,,,,,sistema,,,,,29,
11450,58,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROPECUÁRIA DE SANTA FE DO ARAGUAIA",06048785000159,,9933,77848000,00,,63 3470-1332,63 3470-1252,,aciasfa@hotmail.com,,S,t,"RUA IPÊ, S/N",CENTRO,,,,2009-06-09,2009-06-09,,1,,,,,sistema,,,,,29,
11451,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE TAGUATINGA,01068999000173,,9948,77320000,09,QD. 23 LOTE 09,63 3654-1073,63 3654-1015,63 3654-2130,acittaguatinga@brturbo.com.br,,S,t,AV JOSE JOAQUIM DE ALMEIDA S/N,VL SANTA MARIA,,,,2013-10-17,2012-10-24,,1,,,,,sistema,,,,,29,
11452,58,Associação Comercial e Industrial de Tocantinópolis,25064528000155,1992-03-01,9955,77900000,417,,6334711914,63 3471-1914,63 3471-1267,acito.toc@gmail.com,http://acitotoc.blogspot.com.br,S,t,rua 21 de Abril 550 Casa 03,,,,,2023-04-05,2023-04-05,,1,,ACITO,,,sistema,pesquisa,,2023-04-05,,29,
11453,58,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE XAMBIOA,,,9961,77880000,,,63 3473-1139,63 3473-1139,,,,N,f,"RUA 7 DE SETEMBRO, 113/A",CENTRO,,,,,,,1,,,,,sistema,,,,,29,
11456,32,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE ARAGARÇAS,03977168000140,,2075,76240000,2124,,64 3638-1662,64 3638-1340,,dulcegr@hotmail.com,,S,t,AVENIDA MINISTRO JOÃO ALBERTO,SANTA BELLA VISTA,,,,2013-01-25,2013-01-25,,1,,,,,sistema,,,,,29,
11457,46,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE BELA VISTA DA CAROBA,03913257000122,,5834,85745000,00,,46 3557-1044,46 3557-1269,,aceb_@hotmail.com,,S,t,"AVENIDA RIO GRANDE DO SUL, S/N",CENTRO,,,,2010-08-23,2010-08-23,,1,,,,,sistema,,,,,29,
11458,46,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE BITURUNA,80060387000100,1989-08-17,5842,84640000,48,,42 3553-1228,42 3553-1228,,biturana_acib@yahoo.com.br,acib@bol.com.br,S,t,RUA ANTONIO CORADIN,CENTRO,,,,2013-01-09,2013-01-09,,1,,,,,sistema,,,,,29,
11459,46,ASSOCIAÇÃO COMERCIAL E INDUSTRIAL DE FOZ DO JORDÃO,05535219000109,2000-06-02,6092,85145000,2020,,42 3639-1179,,,jose.nakamura@hotmail.com,,S,t,AVENIDA MORRO VERDE,CENTRO,,,,2010-08-19,2010-08-19,,1,,,,,sistema,,,,,29,
11460,46,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE GUAMIRANGA,07931905000124,2005-12-12,6120,84435000,350,,42 3438-1355,42 3438-1138,,acegmga@hotmail.com,lilianelava@hotmail.com,S,t,RUA ANTONIO POLI,CENTRO,,,,2013-01-10,2013-01-10,,1,,,,,sistema,,,,,29,
11461,46,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE IRETAMA,07983370000135,,6180,87280000,153,,,,,acei_iretama@hotmail.com,,N,t,RUA OSCAR GAUER KHUNN,CENTRO,,,,2007-07-23,2007-07-23,,1,,,,,sistema,,,,,29,
11462,46,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE ITAPERUÇU,08015796000168,2005-11-08,6190,83560000,255,Sobreloja,41 3603-2146,,,itaperacei@hotmail.com,josedisney@hotmail.com,S,t,AV. SÃO PEDRO,CENTRO,,,,2013-01-10,2013-01-10,,1,,,,,sistema,,,,,29,
11463,46,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROPECUÁRIAS DE JESUÍTAS",78671427000109,1985-08-22,6228,85835000,782,CAIXA POSTAL 55,44 3535-1451,44 3535-1451,,jesuitasacij@hotmail.com,paulo@faciap@faciap.org.br,S,t,AV. PADRE MANOEL NOBREGA,CENTRO,,,,2013-01-10,2013-01-10,,1,,,,,sistema,,,,,29,
11464,46,"ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGRÍCOLA DE MARILÂNDIA DO SUL",80922321000182,1989-10-13,6303,86825000,464,1º ANDAR,43 3428-1301,43 3428-1833,,aciams@hotmail.com,lucimar_camolezi@yahoo.com.br,S,t,RUA QUINZE DE NOVEMBRO,CENTRO,,,,2013-01-10,2013-01-10,,1,,,,,sistema,,,,,29,
11465,46,Associação Comercial e Empresarial de Mariópolis,78672409000141,,6309,85525000,546,PREDIO DA RODOVIARIA,46991046249,,4632268133,acema@acema.org.br,https://www.acemamariopolis.com.br/,S,t,"Avenida Brasil, 546",CENTRO,,,,2023-04-05,2023-04-05,,1,,ACEMA,,,sistema,pesquisa,,2023-04-05,,29,
11466,46,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE NOVA LARANJEIRAS,08359284000119,2006-08-29,6367,85350000,00,,42 3637-1387,,,acin_associacaocomercial@hotmail.com,acin_noval@hotmail.com,S,t,"RUA RIO GRANDE DO SUL, S/N",CENTRO,,,,2013-01-10,2013-01-10,,1,,,,,sistema,,,,,29,
11468,30,"ASSOCIAÇÃO COMERCIAL, EMPRESARIAL E INDUSTRIAL DE BRAZLÂNDIA",00503110000176,,1779,72710020,16,"Lote,",61 3391-3536,61 3479-5086,,acibraz@gmail.com,,S,t,QUADRA QUADRA 002,SETOR NORTE,,,,2023-01-17,2023-01-17,,1,,ACIBRAZ,,,sistema,Mluiza,,2023-01-17,,29,
11469,57,Assoc Coml Indl Rural de Vista Alegre do Alto,08220040000150,,9785,15920000,125,,1697762780,,16982631188,acirv@acirv.net,acirv.net,S,t,av. Armando Sales de Oliveira 430,CENTRO,,,,2023-04-05,2023-04-05,,1,,,,,sistema,pesquisa,,2023-04-05,,29,
11470,31,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE DOMINGOS MARTINS,39617493000149,1994-05-02,1861,29260000,28,,27 3268-3380,27 3268-3380,,zuhuver@hotmail.com,,S,t,LADEIRA FRANCISCO DOS SANTOS SILVA,CENTRO,,,,2010-05-27,2010-05-27,,1,,,,,sistema,,,,,29,
11472,46,ASSOCIAÇÃO COMERCIAL E EMPRESARIAL DE PARANAVAI,76947613000100,1955-02-13,6420,87701010,766,CAIXA POSTAL 169,44 3421-5400,44 3421-5415,44 3421-5404,aciap@aciapparanavai.com.br,www.aciapparanavai.com.br,S,t,RUA PERNAMBUCO,CENTRO,,,,2023-01-06,2023-01-06,,1,,ACIAP,ACIAP2,,sistema,Mluiza,,2023-01-06,,29,
11473,17,ASSOCIAÇÃO COMERCIAL DE PÃO DE AÇUCAR,04272293000117,,136,57400000,33,,82 3624-1397,,82 3624-1819,nettoalagoas@ig.com.br,,N,t,RUA DUQUE DE CAXIAS,CENTRO,,,,2020-08-25,2012-10-24,,1,,,,,sistema,,,,,29,
11474,17,ASSOCIAÇÃO COMERCIAL DE SÃO JOSÉ DA TAPERA,08473180000130,,168,57445000,1209,,82 3622-1214,,,,,N,t,Rua Afonso Soares Vieira,Centro,,,,2020-08-25,2012-10-15,,1,,,,,sistema,,,,,29,
11475,39,Associação Comercial e Empresarial de Diamantino,15061435000113,,4351,78400000,00,,65992978755,65 3336-2412,,acid.comercial@gmail.com,http://www.acid-mt.com.br/,S,t,av Desembargador Joaquim Pereira Ferreira Mendes,JARDIM ELDORADO,,,,2023-04-05,2023-04-05,20683170104,1,,Acid,,,sistema,pesquisa,,2023-04-05,,29,
11477,50,Associação Comercial e Industrial da Barra da Tijuca,29280526000154,,7043,22640102,4200,Bloco 9 301 A,2133253062,21 3325-4557,21964709375,acibarra@acibarra.org.br,www.acibarra.org.br,S,t,"av. das Américas 4200, Sala 301a, Bloco 09",BARRA DA TIJUCA,,,,2023-04-05,2023-04-05,,1,,ACIBARRA,,,sistema,pesquisa,,2023-04-05,,29,
11478,50,ASSOCIAÇÃO COMERCIAL DE BONSUCESSO,02308981000164,,7043,21032000,61,SALA 608,21 2573-1991,21 2260-9122,,contato@acibonsucesso.com.br,rodrigo@sergiomendes.com.br,S,t,CARDOSO DE MORAIS,BONSUCESSO,,,,2012-12-03,2012-12-03,,1,,,,,sistema,,,,,29,
11479,34,"Associação Comercial, Industrial, Agropecuária e Prestação de Serviços de Campos Gerais",17421637000154,1984-09-02,2860,37160000,313,,3538531558,,,acicg@cangere.com.br,WWW.ACICGMG.COM.BR,S,t,rua Luiz Marques Reabelo,CENTRO,,,,2023-04-05,2023-04-05,,1,,ACICG,,,sistema,pesquisa,,2023-04-05,,29,
